Symbol,Date,Close
LIFEINSU,2019-12-03,5081.98
LIFEINSU,2019-12-04,5224.89
LIFEINSU,2019-12-05,5378.1
LIFEINSU,2019-12-08,5366.45
LIFEINSU,2019-12-09,5427.43
LIFEINSU,2019-12-10,5436.57
LIFEINSU,2019-12-11,5515.86
LIFEINSU,2019-12-12,5794.55
LIFEINSU,2019-12-15,5642.63
LIFEINSU,2019-12-16,5506.1
LIFEINSU,2019-12-17,5552.68
LIFEINSU,2019-12-18,5530.31
LIFEINSU,2019-12-19,5488.31
LIFEINSU,2019-12-22,5444.54
LIFEINSU,2019-12-23,5615.42
LIFEINSU,2019-12-24,5575.08
LIFEINSU,2019-12-25,5644.78
LIFEINSU,2019-12-26,5661.34
LIFEINSU,2019-12-29,5742.05
LIFEINSU,2019-12-30,5998.58
LIFEINSU,2019-12-31,5993.78
LIFEINSU,2020-01-01,5911.42
LIFEINSU,2020-01-02,5862.58
LIFEINSU,2020-01-05,5946.26
LIFEINSU,2020-01-06,5958.39
LIFEINSU,2020-01-07,5959.44
LIFEINSU,2020-01-08,5948.33
LIFEINSU,2020-01-09,5967.44
LIFEINSU,2020-01-12,6376.71
LIFEINSU,2020-01-13,6428.78
LIFEINSU,2020-01-14,6377.12
LIFEINSU,2020-01-15,6458.18
LIFEINSU,2020-01-16,6700.76
LIFEINSU,2020-01-19,7104.01
LIFEINSU,2020-01-20,6949.35
LIFEINSU,2020-01-21,7010.82
LIFEINSU,2020-01-22,7173.56
LIFEINSU,2020-01-23,7214.45
LIFEINSU,2020-01-26,7089.45
LIFEINSU,2020-01-27,7263.49
LIFEINSU,2020-01-28,7422.77
LIFEINSU,2020-01-29,7389.9
LIFEINSU,2020-01-30,7558.53
LIFEINSU,2020-02-02,7557.44
LIFEINSU,2020-02-03,7514.64
LIFEINSU,2020-02-04,7438.02
LIFEINSU,2020-02-05,7476.28
LIFEINSU,2020-02-06,7500.16
LIFEINSU,2020-02-09,7424.3
LIFEINSU,2020-02-10,7422.81
LIFEINSU,2020-02-11,7476.07
LIFEINSU,2020-02-12,7534.46
LIFEINSU,2020-02-13,7637.19
LIFEINSU,2020-02-16,8035.88
LIFEINSU,2020-02-17,8153.6
LIFEINSU,2020-02-18,8107.67
LIFEINSU,2020-02-19,8088.25
LIFEINSU,2020-02-20,8473.64
LIFEINSU,2020-02-23,8666.0
LIFEINSU,2020-02-24,8661.26
LIFEINSU,2020-02-25,9334.76
LIFEINSU,2020-02-26,9905.94
LIFEINSU,2020-02-27,9741.31
LIFEINSU,2020-03-01,9266.69
LIFEINSU,2020-03-02,8576.39
LIFEINSU,2020-03-03,8765.69
LIFEINSU,2020-03-04,8308.73
LIFEINSU,2020-03-05,8386.57
LIFEINSU,2020-03-10,7623.65
LIFEINSU,2020-03-11,8134.63
LIFEINSU,2020-03-12,7897.32
LIFEINSU,2020-03-15,7275.44
LIFEINSU,2020-03-16,7324.22
LIFEINSU,2020-03-17,6897.74
LIFEINSU,2020-03-18,6760.68
LIFEINSU,2020-03-19,6901.18
LIFEINSU,2020-03-22,6797.2
LIFEINSU,2020-05-12,6639.42
LIFEINSU,2020-05-13,6509.45
LIFEINSU,2020-06-29,6747.07
LIFEINSU,2020-06-30,7382.04
LIFEINSU,2020-07-01,7930.57
LIFEINSU,2020-07-02,7321.96
LIFEINSU,2020-07-05,7534.52
LIFEINSU,2020-07-06,7800.95
LIFEINSU,2020-07-07,7999.33
LIFEINSU,2020-07-08,7939.04
LIFEINSU,2020-07-09,8007.37
LIFEINSU,2020-07-12,8204.62
LIFEINSU,2020-07-13,8150.17
LIFEINSU,2020-07-14,8130.74
LIFEINSU,2020-07-15,8087.33
LIFEINSU,2020-07-16,8218.48
LIFEINSU,2020-07-19,8767.14
LIFEINSU,2020-07-20,8578.49
LIFEINSU,2020-07-21,8469.37
LIFEINSU,2020-07-22,8397.77
LIFEINSU,2020-07-23,8552.44
LIFEINSU,2020-07-26,8891.24
LIFEINSU,2020-07-27,8802.47
LIFEINSU,2020-07-28,8751.96
LIFEINSU,2020-07-29,8561.14
LIFEINSU,2020-07-30,8616.63
LIFEINSU,2020-08-02,8332.83
LIFEINSU,2020-08-03,8391.58
LIFEINSU,2020-08-06,8279.74
LIFEINSU,2020-08-09,8409.29
LIFEINSU,2020-08-10,8632.45
LIFEINSU,2020-08-11,8609.31
LIFEINSU,2020-08-12,8616.08
LIFEINSU,2020-08-13,8516.57
LIFEINSU,2020-08-16,8439.69
LIFEINSU,2020-08-17,8545.93
