Symbol,Date,Close
DEVBANK,2021-02-28,2563.9
DEVBANK,2021-03-01,2601.15
DEVBANK,2021-03-02,2540.5
DEVBANK,2021-03-03,2507.11
DEVBANK,2021-03-04,2570.41
DEVBANK,2021-03-07,2564.85
DEVBANK,2021-03-09,2542.85
DEVBANK,2021-03-10,2532.01
DEVBANK,2021-03-14,2494.17
DEVBANK,2021-03-15,2483.17
DEVBANK,2021-03-16,2480.82
DEVBANK,2021-03-17,2507.63
DEVBANK,2021-03-18,2532.0
DEVBANK,2021-03-21,2578.87
DEVBANK,2021-03-22,2557.93
DEVBANK,2021-03-23,2551.88
DEVBANK,2021-03-24,2573.16
DEVBANK,2021-03-25,2553.24
DEVBANK,2021-03-29,2552.75
DEVBANK,2021-03-30,2560.55
DEVBANK,2021-03-31,2603.47
DEVBANK,2021-04-01,2656.35
DEVBANK,2021-04-04,2677.84
DEVBANK,2021-04-05,2664.42
DEVBANK,2021-04-06,2694.39
DEVBANK,2021-04-07,2734.92
DEVBANK,2021-04-08,2755.54
DEVBANK,2021-04-12,2794.9
DEVBANK,2021-04-13,2890.32
DEVBANK,2021-04-15,2980.51
DEVBANK,2021-04-18,2932.94
DEVBANK,2021-04-19,2876.14
DEVBANK,2021-04-20,2926.28
DEVBANK,2021-04-21,2864.95
DEVBANK,2021-04-22,2903.12
DEVBANK,2021-04-25,2816.78
DEVBANK,2021-04-26,2728.68
DEVBANK,2021-04-27,2822.45
DEVBANK,2021-04-28,2798.34
DEVBANK,2021-04-29,2825.64
DEVBANK,2021-05-02,2864.53
DEVBANK,2021-05-03,2830.85
DEVBANK,2021-05-04,2819.61
DEVBANK,2021-05-05,2816.36
DEVBANK,2021-05-06,2801.21
DEVBANK,2021-05-09,2799.64
DEVBANK,2021-05-10,2817.71
DEVBANK,2021-05-11,2832.95
DEVBANK,2021-05-12,2836.76
DEVBANK,2021-05-13,2908.2
DEVBANK,2021-05-16,3021.09
DEVBANK,2021-05-17,3020.39
DEVBANK,2021-05-18,3120.85
DEVBANK,2021-05-19,3068.87
DEVBANK,2021-05-20,3182.31
DEVBANK,2021-05-23,3422.2
DEVBANK,2021-05-24,3389.29
DEVBANK,2021-05-25,3335.81
DEVBANK,2021-05-27,3450.1
DEVBANK,2021-05-30,3707.24
DEVBANK,2021-05-31,3649.38
DEVBANK,2021-06-01,3678.64
DEVBANK,2021-06-02,3904.3
DEVBANK,2021-06-03,4050.32
DEVBANK,2021-06-06,4146.63
DEVBANK,2021-06-07,4407.42
DEVBANK,2021-06-08,4805.71
DEVBANK,2021-06-09,4593.83
DEVBANK,2021-06-10,4714.43
DEVBANK,2021-06-13,5099.88
DEVBANK,2021-06-14,5043.93
DEVBANK,2021-06-15,4821.04
DEVBANK,2021-06-16,4626.09
DEVBANK,2021-06-17,4721.12
DEVBANK,2021-06-20,4559.05
DEVBANK,2021-06-21,4354.79
DEVBANK,2021-06-22,4606.12
DEVBANK,2021-06-23,4436.38
DEVBANK,2021-06-24,4363.65
DEVBANK,2021-06-27,4305.88
DEVBANK,2021-06-28,4235.3
DEVBANK,2021-06-29,4068.17
DEVBANK,2021-06-30,4207.5
DEVBANK,2021-07-01,4360.33
DEVBANK,2021-07-04,4314.87
DEVBANK,2021-07-05,4213.0
DEVBANK,2021-07-06,4211.28
DEVBANK,2021-07-07,4222.34
DEVBANK,2021-07-08,4311.92
DEVBANK,2021-07-11,4669.42
DEVBANK,2021-07-12,4571.19
DEVBANK,2021-07-13,4641.52
DEVBANK,2021-07-14,4630.44
DEVBANK,2021-07-15,4614.39
DEVBANK,2021-07-18,4847.47
DEVBANK,2021-07-19,4829.03
DEVBANK,2021-07-20,4790.59
DEVBANK,2021-07-22,4774.86
DEVBANK,2021-07-25,4788.21
DEVBANK,2021-07-26,4753.99
DEVBANK,2021-07-27,4789.56
DEVBANK,2021-07-28,4837.92
DEVBANK,2021-07-29,4891.46
DEVBANK,2021-08-01,4911.53
DEVBANK,2021-08-02,4850.02
DEVBANK,2021-08-03,4847.67
DEVBANK,2021-08-04,4912.63
DEVBANK,2021-08-05,5023.45
DEVBANK,2021-08-08,5091.4
DEVBANK,2021-08-09,5039.0
DEVBANK,2021-08-10,5445.57
DEVBANK,2021-08-11,5404.84
DEVBANK,2021-08-12,5748.94
DEVBANK,2021-08-15,5589.06
DEVBANK,2021-08-16,5665.14
DEVBANK,2021-08-17,5957.89
DEVBANK,2021-08-18,6292.89
DEVBANK,2021-08-19,6133.09
DEVBANK,2021-08-24,5889.19
DEVBANK,2021-08-25,5723.61
DEVBANK,2021-08-26,5960.01
DEVBANK,2021-08-29,5906.7
DEVBANK,2021-08-31,5700.96
DEVBANK,2021-09-01,5658.27
DEVBANK,2021-09-02,5472.14
DEVBANK,2021-09-05,5073.54
DEVBANK,2021-09-06,5576.86
DEVBANK,2021-09-07,5506.0
DEVBANK,2021-09-08,5347.31
DEVBANK,2021-09-09,5335.5
DEVBANK,2021-09-12,5609.03
DEVBANK,2021-09-13,5613.89
DEVBANK,2021-09-14,5547.05
DEVBANK,2021-09-15,5428.98
DEVBANK,2021-09-16,5231.77
DEVBANK,2021-09-20,4899.38
DEVBANK,2021-09-21,4926.75
DEVBANK,2021-09-22,5308.3
DEVBANK,2021-09-23,5227.86
DEVBANK,2021-09-26,5095.9
DEVBANK,2021-09-27,4901.8
DEVBANK,2021-09-28,4745.8
DEVBANK,2021-09-29,4896.48
DEVBANK,2021-09-30,4739.33
DEVBANK,2021-10-03,4608.82
DEVBANK,2021-10-04,4522.42
DEVBANK,2021-10-05,4663.34
DEVBANK,2021-10-06,4888.17
DEVBANK,2021-10-10,4858.14
DEVBANK,2021-10-11,4792.77
DEVBANK,2021-10-17,4858.31
DEVBANK,2021-10-18,4705.44
DEVBANK,2021-10-19,4509.52
DEVBANK,2021-10-20,4650.97
DEVBANK,2021-10-21,4551.22
DEVBANK,2021-10-24,4633.51
DEVBANK,2021-10-25,4935.01
DEVBANK,2021-10-26,5120.98
DEVBANK,2021-10-27,5119.43
DEVBANK,2021-10-28,5170.0
DEVBANK,2021-10-31,5508.01
DEVBANK,2021-11-01,5465.52
DEVBANK,2021-11-02,5656.86
DEVBANK,2021-11-03,5665.66
DEVBANK,2021-11-08,5684.16
DEVBANK,2021-11-09,5387.01
DEVBANK,2021-11-11,5192.74
DEVBANK,2021-11-14,5357.6
DEVBANK,2021-11-15,5499.07
DEVBANK,2021-11-16,5610.31
DEVBANK,2021-11-17,5534.51
DEVBANK,2021-11-18,5422.91
DEVBANK,2021-11-21,5416.02
DEVBANK,2021-11-22,5381.03
DEVBANK,2021-11-23,5261.05
DEVBANK,2021-11-24,5301.74
DEVBANK,2021-11-25,5230.87
DEVBANK,2021-11-28,4963.62
DEVBANK,2021-11-29,4896.17
DEVBANK,2021-11-30,4937.05
DEVBANK,2021-12-01,4944.98
DEVBANK,2021-12-02,4755.97
DEVBANK,2021-12-05,4552.96
DEVBANK,2021-12-06,4710.09
DEVBANK,2021-12-07,4569.14
DEVBANK,2021-12-08,4417.93
DEVBANK,2021-12-09,4396.0
DEVBANK,2021-12-12,4111.93
DEVBANK,2021-12-13,3900.17
DEVBANK,2021-12-14,4258.85
DEVBANK,2021-12-15,4299.32
DEVBANK,2021-12-16,4141.82
DEVBANK,2021-12-20,4049.41
DEVBANK,2021-12-21,4187.29
DEVBANK,2021-12-22,4417.92
DEVBANK,2021-12-23,4368.82
DEVBANK,2021-12-26,4420.4
DEVBANK,2021-12-27,4250.14
DEVBANK,2021-12-28,4254.98
DEVBANK,2021-12-29,4225.08
DEVBANK,2022-01-02,4369.62
DEVBANK,2022-01-03,4442.9
DEVBANK,2022-01-04,4675.31
DEVBANK,2022-01-05,4595.74
DEVBANK,2022-01-06,4684.22
DEVBANK,2022-01-09,4941.31
DEVBANK,2022-01-10,4978.9
DEVBANK,2022-01-11,5150.14
DEVBANK,2022-01-12,5027.6
DEVBANK,2022-01-13,5175.25
DEVBANK,2022-01-16,5324.14
DEVBANK,2022-01-17,5300.96
DEVBANK,2022-01-18,5170.23
DEVBANK,2022-01-19,5107.09
DEVBANK,2022-01-20,5278.73
DEVBANK,2022-01-23,5205.32
DEVBANK,2022-01-24,4971.05
DEVBANK,2022-01-25,4955.45
DEVBANK,2022-01-26,4871.82
DEVBANK,2022-01-27,4850.73
DEVBANK,2022-01-30,5168.95
DEVBANK,2022-01-31,5058.8
DEVBANK,2022-02-01,5140.19
DEVBANK,2022-02-03,5085.9
DEVBANK,2022-02-06,4986.0
DEVBANK,2022-02-07,5011.12
DEVBANK,2022-02-08,4959.91
DEVBANK,2022-02-09,4913.64
DEVBANK,2022-02-10,4884.74
DEVBANK,2022-02-13,4678.21
