Symbol,Date,Close
NEPSE,2019-12-03,1115.74
NEPSE,2019-12-04,1124.47
NEPSE,2019-12-05,1131.92
NEPSE,2019-12-08,1135.37
NEPSE,2019-12-09,1148.89
NEPSE,2019-12-10,1151.36
NEPSE,2019-12-11,1161.47
NEPSE,2019-12-12,1172.64
NEPSE,2019-12-15,1167.86
NEPSE,2019-12-16,1154.11
NEPSE,2019-12-17,1155.37
NEPSE,2019-12-18,1152.07
NEPSE,2019-12-19,1149.64
NEPSE,2019-12-22,1150.81
NEPSE,2019-12-23,1168.58
NEPSE,2019-12-24,1166.21
NEPSE,2019-12-25,1168.03
NEPSE,2019-12-26,1167.41
NEPSE,2019-12-29,1162.43
NEPSE,2019-12-30,1167.95
NEPSE,2019-12-31,1166.03
NEPSE,2020-01-01,1169.5
NEPSE,2020-01-02,1166.21
NEPSE,2020-01-05,1182.31
NEPSE,2020-01-06,1200.69
NEPSE,2020-01-07,1216.92
NEPSE,2020-01-08,1209.6
NEPSE,2020-01-09,1213.11
NEPSE,2020-01-12,1255.72
NEPSE,2020-01-13,1270.86
NEPSE,2020-01-14,1263.38
NEPSE,2020-01-15,1284.23
NEPSE,2020-01-16,1310.23
NEPSE,2020-01-19,1343.65
NEPSE,2020-01-20,1317.11
NEPSE,2020-01-21,1320.47
NEPSE,2020-01-22,1313.42
NEPSE,2020-01-23,1297.47
NEPSE,2020-01-26,1276.68
NEPSE,2020-01-27,1300.62
NEPSE,2020-01-28,1306.15
NEPSE,2020-01-29,1305.88
NEPSE,2020-01-30,1325.38
NEPSE,2020-02-02,1346.64
NEPSE,2020-02-03,1349.13
NEPSE,2020-02-04,1337.04
NEPSE,2020-02-05,1342.36
NEPSE,2020-02-06,1333.69
NEPSE,2020-02-09,1319.99
NEPSE,2020-02-10,1324.26
NEPSE,2020-02-11,1341.38
NEPSE,2020-02-12,1345.97
NEPSE,2020-02-13,1344.59
NEPSE,2020-02-16,1363.97
NEPSE,2020-02-17,1398.24
NEPSE,2020-02-18,1400.01
NEPSE,2020-02-19,1405.25
NEPSE,2020-02-20,1434.57
NEPSE,2020-02-23,1504.14
NEPSE,2020-02-24,1502.18
NEPSE,2020-02-25,1545.19
NEPSE,2020-02-26,1596.13
NEPSE,2020-02-27,1632.17
NEPSE,2020-03-01,1591.36
NEPSE,2020-03-02,1495.3
NEPSE,2020-03-03,1509.67
NEPSE,2020-03-04,1441.2
NEPSE,2020-03-05,1435.7
NEPSE,2020-03-10,1349.31
NEPSE,2020-03-11,1423.09
NEPSE,2020-03-12,1377.18
NEPSE,2020-03-15,1313.04
NEPSE,2020-03-16,1316.39
NEPSE,2020-03-17,1272.06
NEPSE,2020-03-18,1255.8
NEPSE,2020-03-19,1269.3
NEPSE,2020-03-22,1251.45
NEPSE,2020-05-12,1226.15
NEPSE,2020-05-13,1201.57
NEPSE,2020-06-29,1188.7
NEPSE,2020-06-30,1260.75
NEPSE,2020-07-01,1336.52
NEPSE,2020-07-02,1256.11
NEPSE,2020-07-05,1265.45
NEPSE,2020-07-06,1298.73
NEPSE,2020-07-07,1336.66
NEPSE,2020-07-08,1326.53
NEPSE,2020-07-09,1331.27
NEPSE,2020-07-12,1340.29
NEPSE,2020-07-13,1342.4
NEPSE,2020-07-14,1347.44
NEPSE,2020-07-15,1362.34
NEPSE,2020-07-16,1394.77
NEPSE,2020-07-19,1479.03
NEPSE,2020-07-20,1464.94
NEPSE,2020-07-21,1449.94
NEPSE,2020-07-22,1432.44
NEPSE,2020-07-23,1442.61
NEPSE,2020-07-26,1465.1
NEPSE,2020-07-27,1462.48
NEPSE,2020-07-28,1454.89
NEPSE,2020-07-29,1431.52
NEPSE,2020-07-30,1439.06
NEPSE,2020-08-02,1396.28
NEPSE,2020-08-03,1403.86
NEPSE,2020-08-05,1382.66
NEPSE,2020-08-06,1381.37
NEPSE,2020-08-09,1392.68
NEPSE,2020-08-10,1430.41
NEPSE,2020-08-11,1423.81
NEPSE,2020-08-12,1425.32
NEPSE,2020-08-13,1408.79
NEPSE,2020-08-16,1391.46
NEPSE,2020-08-17,1402.21
NEPSE,2020-08-18,1407.89
NEPSE,2020-08-19,1391.29
NEPSE,2020-08-20,1397.57
NEPSE,2020-08-23,1410.34
NEPSE,2020-08-24,1431.6
NEPSE,2020-08-25,1440.94
NEPSE,2020-08-26,1462.03
NEPSE,2020-08-27,1458.04
NEPSE,2020-08-30,1462.67
NEPSE,2020-08-31,1484.99
NEPSE,2020-09-02,1510.57
NEPSE,2020-09-03,1510.42
NEPSE,2020-09-06,1499.97
NEPSE,2020-09-07,1487.81
NEPSE,2020-09-08,1495.15
NEPSE,2020-09-09,1508.2
NEPSE,2020-09-10,1520.69
NEPSE,2020-09-13,1537.25
NEPSE,2020-09-14,1540.51
NEPSE,2020-09-15,1536.03
NEPSE,2020-09-16,1541.4
NEPSE,2020-09-17,1572.18
NEPSE,2020-09-20,1575.18
NEPSE,2020-09-21,1569.06
NEPSE,2020-09-22,1546.15
NEPSE,2020-09-23,1555.52
NEPSE,2020-09-24,1561.27
NEPSE,2020-09-27,1565.55
NEPSE,2020-09-28,1560.83
NEPSE,2020-09-29,1553.62
NEPSE,2020-09-30,1550.43
NEPSE,2020-10-01,1571.04
NEPSE,2020-10-04,1585.75
NEPSE,2020-10-05,1582.12
NEPSE,2020-10-06,1586.29
