Symbol,Date,Close
MANUFACTURE,2019-12-03,2241.18
MANUFACTURE,2019-12-04,2243.59
MANUFACTURE,2019-12-05,2228.45
MANUFACTURE,2019-12-08,2220.22
MANUFACTURE,2019-12-09,2249.95
MANUFACTURE,2019-12-10,2241.38
MANUFACTURE,2019-12-11,2211.07
MANUFACTURE,2019-12-12,2166.08
MANUFACTURE,2019-12-15,2152.23
MANUFACTURE,2019-12-16,2135.32
MANUFACTURE,2019-12-17,2130.57
MANUFACTURE,2019-12-18,2118.8
MANUFACTURE,2019-12-19,2158.66
MANUFACTURE,2019-12-22,2228.97
MANUFACTURE,2019-12-23,2342.87
MANUFACTURE,2019-12-24,2332.68
MANUFACTURE,2019-12-25,2352.58
MANUFACTURE,2019-12-26,2328.32
MANUFACTURE,2019-12-29,2317.23
MANUFACTURE,2019-12-30,2377.12
MANUFACTURE,2019-12-31,2365.23
MANUFACTURE,2020-01-01,2371.11
MANUFACTURE,2020-01-02,2412.33
MANUFACTURE,2020-01-05,2414.72
MANUFACTURE,2020-01-06,2419.17
MANUFACTURE,2020-01-07,2396.51
MANUFACTURE,2020-01-08,2410.27
MANUFACTURE,2020-01-09,2399.76
MANUFACTURE,2020-01-12,2434.3
MANUFACTURE,2020-01-13,2432.24
MANUFACTURE,2020-01-14,2428.56
MANUFACTURE,2020-01-15,2412.5
MANUFACTURE,2020-01-16,2509.81
MANUFACTURE,2020-01-19,2569.75
MANUFACTURE,2020-01-20,2497.84
MANUFACTURE,2020-01-21,2517.05
MANUFACTURE,2020-01-22,2493.48
MANUFACTURE,2020-01-23,2480.94
MANUFACTURE,2020-01-26,2454.89
MANUFACTURE,2020-01-27,2464.75
MANUFACTURE,2020-01-28,2469.18
MANUFACTURE,2020-01-29,2456.73
MANUFACTURE,2020-01-30,2466.15
MANUFACTURE,2020-02-02,2513.93
MANUFACTURE,2020-02-03,2510.8
MANUFACTURE,2020-02-04,2499.25
MANUFACTURE,2020-02-05,2488.19
MANUFACTURE,2020-02-06,2489.86
MANUFACTURE,2020-02-09,2507.33
MANUFACTURE,2020-02-10,2532.84
MANUFACTURE,2020-02-11,2553.1
MANUFACTURE,2020-02-12,2577.52
MANUFACTURE,2020-02-13,2616.18
MANUFACTURE,2020-02-16,2670.12
