"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"OTHERS","2021-07-27","2125.18","2203.24","2125.18","2193.93","0.00 %","800,860,198.70"
"OTHERS","2021-07-28","2213.14","2238.96","2195.43","2214.04","0.00 %","822,379,234.50"
"OTHERS","2021-07-29","2211.58","2228.75","2198.88","2201.43","0.00 %","603,022,572.10"
"OTHERS","2021-08-01","2205.03","2206.24","2166.55","2169.91","0.00 %","723,793,858.50"
"OTHERS","2021-08-02","2169.91","2181.92","2149.41","2152.5","0.00 %","739,140,450.30"
"OTHERS","2021-08-03","2152.5","2184.62","2148.6","2177.72","0.00 %","644,352,075.00"
"OTHERS","2021-08-04","2179.52","2189.73","2155.74","2158.21","0.00 %","1,019,852,981.20"
"OTHERS","2021-08-05","2158.2","2169.91","2137.49","2141.52","0.00 %","720,175,554.80"
"OTHERS","2021-08-08","2141.51","2150.1","2100.33","2120.38","0.00 %","801,148,009.00"
"OTHERS","2021-08-09","2123.98","2166.31","2123.98","2132.09","0.00 %","751,403,353.00"
"OTHERS","2021-08-10","2151.84","2170.21","2134.49","2140.92","0.00 %","813,054,016.80"
"OTHERS","2021-08-11","2140.91","2163.61","2123.98","2126.69","0.00 %","945,999,683.80"
"OTHERS","2021-08-12","2133.65","2145.9","2113.48","2116.99","0.00 %","1,004,983,440.20"
"OTHERS","2021-08-15","2109.27","2114.02","2067.67","2076.85","0.00 %","1,182,805,508.00"
"OTHERS","2021-08-16","2076.85","2109.27","2066.95","2069.65","0.00 %","1,093,263,682.50"
"OTHERS","2021-08-17","2087.66","2093.96","2033.93","2041.13","0.00 %","1,253,044,692.60"
"OTHERS","2021-08-18","2059.74","2093.06","2014.11","2039.93","0.00 %","1,273,468,986.50"
"OTHERS","2021-08-19","2039.92","2148.42","2039.93","2080.46","0.00 %","1,155,221,878.70"
"OTHERS","2021-08-24","2099.66","2112.88","2039.87","2050.44","0.00 %","692,098,509.80"
"OTHERS","2021-08-25","2069.46","2069.47","2012.91","2017.71","0.00 %","596,126,093.10"
"OTHERS","2021-08-26","2036.44","2039.33","2009.97","2011.71","0.00 %","624,199,951.80"
"OTHERS","2021-08-29","2030.38","2030.38","1972.39","1975.69","0.00 %","565,058,306.90"
"OTHERS","2021-08-31","1994.05","1994.06","1904.84","1914.09","0.00 %","615,543,803.90"
"OTHERS","2021-09-01","1918.35","1956.17","1881.43","1912.65","0.00 %","500,866,477.00"
"OTHERS","2021-09-02","1912.64","1947.47","1860.11","1875.12","0.00 %","627,806,619.60"
"OTHERS","2021-09-05","1892.53","1892.53","1767.17","1791.97","0.00 %","661,365,730.10"
"OTHERS","2021-09-06","1791.96","1942.22","1789.27","1942.22","0.00 %","564,638,120.30"
"OTHERS","2021-09-07","1981","1981","1884.13","1961.88","0.00 %","390,198,077.80"
"OTHERS","2021-09-08","1981.27","1981.27","1882.33","1898.54","0.00 %","334,840,121.90"
"OTHERS","2021-09-09","1915.76","1924.05","1868.76","1871.22","0.00 %","236,985,997.50"
"OTHERS","2021-09-12","1888.03","1932.94","1878.81","1889.89","0.00 %","389,131,333.80"
"OTHERS","2021-09-13","1907.24","1913.85","1869.48","1879.93","0.00 %","387,742,123.90"
"OTHERS","2021-09-14","1894.33","1910.24","1859.63","1872.42","0.00 %","237,441,406.90"
"OTHERS","2021-09-15","1872.42","1880.83","1845.1","1855.61","0.00 %","251,468,742.20"
"OTHERS","2021-09-16","1855.6","1855.61","1806.08","1824.45","0.00 %","447,885,533.20"
"OTHERS","2021-09-20","1841.13","1841.14","1747.24","1752.34","0.00 %","434,870,319.30"
"OTHERS","2021-09-21","1752.34","1789.87","1685.7","1766.15","0.00 %","529,095,187.60"
"OTHERS","2021-09-22","1781.76","1818.08","1778.76","1807.88","0.00 %","327,789,819.70"
"OTHERS","2021-09-23","1807.87","1826.79","1774.26","1779.06","0.00 %","304,448,181.80"
"OTHERS","2021-09-26","1779.05","1791.07","1733.73","1733.73","0.00 %","234,320,329.10"
"OTHERS","2021-09-27","1733.72","1746.94","1674.29","1687.71","0.00 %","289,549,710.30"
"OTHERS","2021-09-28","1687.7","1693.56","1648.47","1656.88","0.00 %","296,658,174.80"
"OTHERS","2021-09-29","1656.87","1708.21","1631.36","1698.31","0.00 %","262,946,856.50"
"OTHERS","2021-09-30","1698.3","1738.23","1690.2","1703.41","0.00 %","215,005,148.20"
"OTHERS","2021-10-03","1719.2","1719.2","1668.08","1669.49","0.00 %","181,153,906.10"
"OTHERS","2021-10-04","1669.48","1691.1","1641.66","1691.1","0.00 %","173,479,391.30"
"OTHERS","2021-10-05","1681.49","1702.72","1672.58","1701.91","0.00 %","152,831,493.20"
"OTHERS","2021-10-06","1701.9","1742.14","1690.2","1734.27","0.00 %","176,617,186.20"
"OTHERS","2021-10-10","1734.27","1762.25","1690.8","1697.71","0.00 %","157,105,998.70"
"OTHERS","2021-10-11","1697.7","1730.13","1650.28","1660.18","0.00 %","256,415,526.20"
"OTHERS","2021-10-17","1660.18","1699.93","1660.18","1694.4","0.00 %","93,951,253.80"
"OTHERS","2021-10-18","1676.39","1692","1651.3","1660.78","0.00 %","143,134,043.80"
"OTHERS","2021-10-19","1648.35","1660.78","1599.78","1627.46","0.00 %","174,648,501.60"
"OTHERS","2021-10-20","1640.66","1696.81","1627.46","1690.8","0.00 %","135,239,072.60"
"OTHERS","2021-10-21","1693.8","1727.73","1671.29","1712.72","0.00 %","122,484,188.50"
"OTHERS","2021-10-24","1712.71","1788.07","1676.09","1771.85","0.00 %","153,269,757.30"
"OTHERS","2021-10-25","1771.85","1822.29","1766.84","1821.15","0.00 %","202,605,475.30"
"OTHERS","2021-10-26","1821.14","1867.92","1807.4","1866.12","0.00 %","295,307,769.60"
"OTHERS","2021-10-27","1866.11","1920.18","1835.5","1888.93","0.00 %","331,713,104.00"
"OTHERS","2021-10-28","1888.93","1936.66","1869.9","1934.86","0.00 %","251,058,315.70"
"OTHERS","2021-10-31","1934.86","1963.68","1909.64","1937.56","0.00 %","318,779,371.10"
"OTHERS","2021-11-01","1937.56","1969.68","1897.04","1911.15","0.00 %","356,398,449.10"
"OTHERS","2021-11-02","1911.14","1994.54","1850.99","1983.19","0.00 %","365,038,880.40"
"OTHERS","2021-11-03","2022.81","2057.04","1967.88","1985.29","0.00 %","389,165,462.40"
"OTHERS","2021-11-08","1985.29","2000.3","1941.23","1962.18","0.00 %","296,945,484.20"
"OTHERS","2021-11-09","1962.17","1962.18","1861.01","1882.03","0.00 %","418,769,574.10"
"OTHERS","2021-11-11","1882.02","1887.43","1823.49","1825.89","0.00 %","228,052,385.80"
"OTHERS","2021-11-14","1825.88","1893.43","1803.98","1861.31","0.00 %","253,250,724.50"
"OTHERS","2021-11-15","1861.31","1898.36","1861.31","1879.62","0.00 %","431,094,954.20"
"OTHERS","2021-11-16","1900.33","1995.59","1889.53","1991.39","0.00 %","439,287,143.90"
"OTHERS","2021-11-17","2053.44","2124.4","2014.35","2096.67","0.00 %","881,021,807.00"
"OTHERS","2021-11-18","2096.67","2162.26","2065.15","2123.08","0.00 %","828,881,614.10"
"OTHERS","2021-11-21","2123.08","2123.08","2063.04","2084.21","0.00 %","445,563,742.20"
"OTHERS","2021-11-22","2084.2","2126.69","2069.95","2111.86","0.00 %","516,503,702.80"
"OTHERS","2021-11-23","2111.85","2152.5","2089.85","2131.79","0.00 %","606,303,359.00"
"OTHERS","2021-11-24","2157.99","2158","2099.43","2137.19","0.00 %","515,202,714.40"
"OTHERS","2021-11-25","2137.19","2166.91","2112.58","2156.71","0.00 %","564,578,095.30"
"OTHERS","2021-11-28","2156.7","2173.1","2067.85","2088.56","0.00 %","718,573,183.60"
"OTHERS","2021-11-29","2088.56","2119.48","2040.23","2047.43","0.00 %","349,129,577.20"
"OTHERS","2021-11-30","2047.43","2076.55","2017.41","2061.54","0.00 %","222,773,785.60"
"OTHERS","2021-12-01","2061.54","2107.47","2050.14","2086.52","0.00 %","296,051,936.90"
"OTHERS","2021-12-02","2086.52","2108.97","2006.61","2027.56","0.00 %","313,664,676.90"
"OTHERS","2021-12-05","2027.56","2039.93","1938.16","1957.68","0.00 %","391,551,692.00"
"OTHERS","2021-12-06","1933.81","2008.71","1913.25","1989.2","0.00 %","424,127,377.60"
"OTHERS","2021-12-07","1989.2","2031.7","1930.96","1932.76","0.00 %","308,599,824.70"
"OTHERS","2021-12-08","1932.76","1953.77","1905.68","1910.58","0.00 %","298,005,495.80"
"OTHERS","2021-12-09","1887.25","1935.76","1887.24","1914.74","0.00 %","216,118,976.10"
"OTHERS","2021-12-12","1914.75","1938.16","1845.4","1845.4","0.00 %","257,583,298.20"
"OTHERS","2021-12-13","1822.8","1849.9","1757.2","1776.05","0.00 %","346,001,972.80"
"OTHERS","2021-12-14","1789.62","1904.48","1768.55","1904.48","0.00 %","168,247,089.10"
"OTHERS","2021-12-15","1918.95","1960.97","1866.89","1893.43","0.00 %","400,367,994.40"
"OTHERS","2021-12-16","1896.44","1901.83","1827.33","1853.8","0.00 %","185,902,608.10"
"OTHERS","2021-12-20","1867.62","1867.61","1814.87","1815.08","0.00 %","206,395,987.80"
"OTHERS","2021-12-21","1815.08","1890.49","1815.08","1885.56","0.00 %","235,002,243.70"
"OTHERS","2021-12-22","1885.57","1994.59","1885.56","1950.47","0.00 %","340,459,945.50"
"OTHERS","2021-12-23","1965.48","2001.98","1926.84","1967.88","0.00 %","324,330,799.20"
"OTHERS","2021-12-26","1967.88","2036.32","1953.47","2018.31","0.00 %","413,776,181.70"
"OTHERS","2021-12-27","2018.32","2055.83","1924.89","1925.01","0.00 %","382,827,745.30"
"OTHERS","2021-12-28","1925.01","1955.87","1903.31","1928.25","0.00 %","270,409,285.20"
"OTHERS","2021-12-29","1942.44","1983.22","1934.99","1947.33","0.00 %","213,865,493.90"
"OTHERS","2022-01-02","1959.23","2011.26","1947.33","1992.15","0.00 %","282,535,404.20"
"OTHERS","2022-01-03","1992.16","2021.04","1978.52","1995.44","0.00 %","250,119,921.90"
"OTHERS","2022-01-04","1995.44","2011.84","1962","1988.74","0.00 %","205,521,934.80"
"OTHERS","2022-01-05","1988.75","2024.45","1977.64","1985.54","0.00 %","339,238,037.90"
"OTHERS","2022-01-06","1985.55","2011.45","1961.78","2005.95","0.00 %","314,125,423.60"
"OTHERS","2022-01-09","2022.04","2070.55","2013.75","2068.73","0.00 %","566,167,755.70"
"OTHERS","2022-01-10","2068.74","2185.29","2048.92","2185.29","0.00 %","752,758,851.10"
"OTHERS","2022-01-11","2203.2","2229.42","2154.63","2216.73","0.00 %","528,476,712.70"
"OTHERS","2022-01-12","2216.73","2216.73","2132.02","2140.42","0.00 %","754,872,086.90"
"OTHERS","2022-01-13","2140.43","2170.96","2124.12","2146.02","0.00 %","668,444,069.90"
"OTHERS","2022-01-16","2162.11","2230.23","2162.1","2212.92","0.00 %","971,045,000.30"
"OTHERS","2022-01-17","2257.17","2257.16","2182.52","2236.78","0.00 %","750,319,502.90"
"OTHERS","2022-01-18","2262.91","2316.03","2224.8","2266.36","0.00 %","696,677,669.00"
"OTHERS","2022-01-19","2239.44","2312.29","2203.95","2205.95","0.00 %","510,449,624.80"
"OTHERS","2022-01-20","2205.96","2260.29","2182.55","2217.35","0.00 %","486,341,051.80"
"OTHERS","2022-01-23","2235.4","2283.51","2235.39","2260.09","0.00 %","664,574,008.90"
"OTHERS","2022-01-24","2260.09","2260.09","2151.07","2178.68","0.00 %","697,487,548.50"
"OTHERS","2022-01-25","2171.69","2218.08","2145.47","2168.78","0.00 %","380,856,416.70"
"OTHERS","2022-01-26","2168.79","2180.68","2124.9","2143.98","0.00 %","321,383,599.60"
"OTHERS","2022-01-27","2143.99","2182.5","2143.98","2161.9","0.00 %","358,724,658.70"
"OTHERS","2022-01-30","2178.84","2263.42","2178.83","2251","0.00 %","771,625,740.20"
"OTHERS","2022-01-31","2251.01","2288.34","2221.7","2288.34","0.00 %","1,206,089,919.60"
"OTHERS","2022-02-01","2288.34","2295.33","2256.1","2289.33","0.00 %","625,853,393.80"
"OTHERS","2022-02-03","2289.34","2339.84","2239.71","2280.03","0.00 %","799,487,204.90"
"OTHERS","2022-02-06","2280.04","2280.03","2219.16","2248.03","0.00 %","606,275,430.90"
"OTHERS","2022-02-07","2248.03","2307.47","2217.72","2302.15","0.00 %","1,081,327,289.20"
"OTHERS","2022-02-08","2324.01","2355.21","2286.34","2300.05","0.00 %","891,026,752.00"
"OTHERS","2022-02-09","2300.06","2300.05","2267.41","2296.38","0.00 %","492,158,953.60"
"OTHERS","2022-02-10","2296.38","2319.18","2281.56","2313.21","0.00 %","607,574,118.10"
"OTHERS","2022-02-13","2309.72","2309.71","2230.68","2239.96","0.00 %","789,628,753.80"
"OTHERS","2022-02-14","2239.97","2279.39","2228.87","2240.29","0.00 %","495,343,729.50"
"OTHERS","2022-02-15","2240.3","2315.93","2240.29","2315.93","0.00 %","417,116,595.10"
"OTHERS","2022-02-16","2315.93","2351.03","2298.81","2326.13","0.00 %","355,371,793.90"
"OTHERS","2022-02-17","2326.13","2339.14","2302.92","2331.24","0.00 %","237,994,294.00"
"OTHERS","2022-02-20","2330.55","2345.87","2254.83","2340.98","0.00 %","446,346,187.70"
"OTHERS","2022-02-21","2340.98","2380.49","2322.17","2370.19","0.00 %","439,167,335.10"
"OTHERS","2022-02-22","2370.19","2435.93","2363.88","2417.11","0.00 %","399,706,194.30"
"OTHERS","2022-02-23","2385.14","2436.12","2361.48","2368.68","0.00 %","462,086,455.20"
"OTHERS","2022-02-24","2337.61","2381.28","2282.19","2308.98","0.00 %","648,699,062.50"
"OTHERS","2022-02-27","2324.37","2357.28","2274.76","2324.08","0.00 %","404,365,610.20"
"OTHERS","2022-02-28","2324.08","2346.57","2270.36","2288.47","0.00 %","346,748,215.60"
"OTHERS","2022-03-02","2288.48","2288.47","2231.34","2238.35","0.00 %","424,835,000.30"
"OTHERS","2022-03-06","2238.35","2274.65","2213.14","2246.56","0.00 %","242,229,430.00"
"OTHERS","2022-03-07","2246.56","2301.59","2242.05","2282.06","0.00 %","264,377,308.00"
"OTHERS","2022-03-09","2251.71","2315.73","2218.32","2244.6","0.00 %","7,957,388.00"
"OTHERS","2022-03-10","2253.11","2267.17","2221.19","2253.96","0.00 %","327,567,712.10"
"OTHERS","2022-03-13","2253.97","2341.21","2253.96","2340.58","0.00 %","509,772,529.40"
"OTHERS","2022-03-14","2340.59","2365.89","2307.84","2348.78","0.00 %","144,663,088.00"
"OTHERS","2022-03-15","2379.58","2379.58","2305.64","2308.69","0.00 %","621,941,841.90"
"OTHERS","2022-03-16","2319.19","2319.19","2228.55","2251.56","0.00 %","360,040,974.40"
"OTHERS","2022-03-20","2251.57","2259.97","2208.23","2219.27","0.00 %","259,579,843.60"
"OTHERS","2022-03-21","2219.27","2232.86","2160.13","2177.14","0.00 %","382,904,963.90"
"OTHERS","2022-03-22","2164.54","2215.76","2164.53","2205.75","0.00 %","261,339,781.30"
"OTHERS","2022-03-23","2205.75","2216.57","2167.33","2183.54","0.00 %","203,133,036.10"
"OTHERS","2022-03-24","2183.54","2203.74","2148.31","2148.31","0.00 %","412,813,764.30"
"OTHERS","2022-03-27","2174.8","2190.5","2041.35","2065.47","0.00 %","325,611,800.60"
"OTHERS","2022-03-28","2065.48","2071.57","2010.09","2016.16","0.00 %","221,741,341.90"
"OTHERS","2022-03-29","2016.17","2047.28","1993.62","1996.11","0.00 %","148,833,491.40"
"OTHERS","2022-03-30","1996.11","2080.8","1982.93","2078.37","0.00 %","197,473,415.30"
"OTHERS","2022-03-31","2078.37","2100.24","2030.01","2052.11","0.00 %","191,932,959.30"
