"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"LIFEINSU","2020-03-15","7809.09","7809.09","7275.44","7275.44","0.00 %","316,615,000.00"
"LIFEINSU","2020-03-16","7227.84","7450.53","7101.11","7324.22","0.00 %","262,629,000.00"
"LIFEINSU","2020-03-17","7346.59","7375.63","6872.07","6897.74","0.00 %","161,261,000.00"
"LIFEINSU","2020-03-18","6907.95","7053.22","6584.21","6760.68","0.00 %","168,915,000.00"
"LIFEINSU","2020-03-19","6631.96","7032.49","6531.27","6901.18","0.00 %","213,141,000.00"
"LIFEINSU","2020-03-22","6842.47","7000.08","6660.27","6797.2","0.00 %","38,830,700.00"
"LIFEINSU","2020-05-12","6730.65","6730.65","6639.42","6639.42","0.00 %","561,150.00"
"LIFEINSU","2020-05-13","6630.22","6630.22","6509.45","6509.45","0.00 %","93,660.00"
"LIFEINSU","2020-06-29","6495.34","6912.36","5994.09","6747.07","0.00 %","44,659,900.00"
"LIFEINSU","2020-06-30","6800.19","7382.04","6800.19","7382.04","0.00 %","45,775,800.00"
"LIFEINSU","2020-07-01","7530.7","7930.57","7530.7","7930.57","0.00 %","82,213,400.00"
"LIFEINSU","2020-07-02","8016.55","8071.2","7321.96","7321.96","0.00 %","84,757,600.00"
"LIFEINSU","2020-07-05","7282.81","7746.6","7282.81","7534.52","0.00 %","151,629,000.00"
"LIFEINSU","2020-07-06","7501.86","7801.01","7471.29","7800.95","0.00 %","148,594,000.00"
"LIFEINSU","2020-07-07","7812.2","8115.9","7812.2","7999.33","0.00 %","173,066,000.00"
"LIFEINSU","2020-07-08","8046.86","8122.21","7855.29","7939.04","0.00 %","117,985,000.00"
"LIFEINSU","2020-07-09","7936.25","8054.09","7862.2","8007.37","0.00 %","150,818,000.00"
"LIFEINSU","2020-07-12","8066.16","8236.82","8066.16","8204.62","0.00 %","219,996,000.00"
"LIFEINSU","2020-07-13","8204.62","8310.28","8130.14","8150.17","0.00 %","145,348,000.00"
"LIFEINSU","2020-07-14","8197.7","8197.7","8101.73","8130.74","0.00 %","100,293,000.00"
"LIFEINSU","2020-07-15","8143.01","8215.67","8085.19","8087.33","0.00 %","99,836,300.00"
"LIFEINSU","2020-07-16","8146.05","8218.48","8134.86","8218.48","0.00 %","72,166,100.00"
"LIFEINSU","2020-07-19","8381.31","8767.14","8381.31","8767.14","0.00 %","2,544,600.00"
"LIFEINSU","2020-07-20","9217.8","9223.35","8493.03","8578.49","0.00 %","272,481,000.00"
"LIFEINSU","2020-07-21","8601.41","8663.27","8467.74","8469.37","0.00 %","167,266,000.00"
"LIFEINSU","2020-07-22","8489.76","8589.97","8391.41","8397.77","0.00 %","155,237,000.00"
"LIFEINSU","2020-07-23","8341.85","8549.63","8341.85","8552.44","0.00 %","158,731,000.00"
"LIFEINSU","2020-07-26","8739.77","8902","8642.53","8891.24","0.00 %","389,937,000.00"
"LIFEINSU","2020-07-27","9013.3","9041.26","8757.66","8802.47","0.00 %","287,915,000.00"
"LIFEINSU","2020-07-28","8802.47","8867.45","8721.58","8751.96","0.00 %","166,466,000.00"
"LIFEINSU","2020-07-29","8715.14","8754.35","8554.91","8561.14","0.00 %","203,752,000.00"
"LIFEINSU","2020-07-30","8608.67","8675.78","8462.21","8616.63","0.00 %","156,386,000.00"
"LIFEINSU","2020-08-02","8616.63","8616.63","8338.3","8332.83","0.00 %","247,703,000.00"
"LIFEINSU","2020-08-03","8268.53","8469.86","8264.64","8391.58","0.00 %","116,594,000.00"
"LIFEINSU","2020-08-06","8256.9","8283.54","8154.48","8279.74","0.00 %","133,179,000.00"
"LIFEINSU","2020-08-09","8352.43","8409.29","8179.78","8409.29","0.00 %","120,746,000.00"
"LIFEINSU","2020-08-10","8420.48","8640.89","8405.82","8632.45","0.00 %","218,016,000.00"
"LIFEINSU","2020-08-11","8654.37","8708.5","8518.45","8609.31","0.00 %","160,066,000.00"
"LIFEINSU","2020-08-12","8631.45","8666.46","8549.75","8616.08","0.00 %","112,475,000.00"
"LIFEINSU","2020-08-13","8803.41","8803.41","8499.91","8516.57","0.00 %","138,612,000.00"
"LIFEINSU","2020-08-16","8513.77","8513.77","8385.57","8439.69","0.00 %","129,568,000.00"
"LIFEINSU","2020-08-17","8439.69","8555.28","8419.38","8545.93","0.00 %","90,203,000.00"
"LIFEINSU","2020-08-18","8596.46","8624.44","8542.34","8599.99","0.00 %","148,416,000.00"
"LIFEINSU","2020-08-19","8480.05","8533.71","8423.9","8463.4","0.00 %","100,188,000.00"
"LIFEINSU","2020-08-20","8472.07","8540.54","8472.07","8520.22","0.00 %","25,347,000.00"
"LIFEINSU","2020-08-23","8528.99","8711.72","8485.6","8694.06","0.00 %","154,693,000.00"
"LIFEINSU","2020-08-24","8719.28","8859.46","8709.41","8856.93","0.00 %","292,906,000.00"
"LIFEINSU","2020-08-25","8929.41","9043.32","8805.65","9008.66","0.00 %","341,794,000.00"
"LIFEINSU","2020-08-26","9021.3","9110.74","8990.69","8990.69","0.00 %","458,887,000.00"
"LIFEINSU","2020-08-27","8990.69","9102.12","8948","9001.74","0.00 %","270,680,000.00"
"LIFEINSU","2020-08-30","9001.74","9048.06","8885.73","9048.06","0.00 %","208,169,000.00"
"LIFEINSU","2020-08-31","9049.16","9378.34","9029.18","9308.39","0.00 %","629,281,000.00"
"LIFEINSU","2020-09-02","9415.97","9471.07","9209.99","9219.71","0.00 %","712,468,000.00"
"LIFEINSU","2020-09-03","9255.78","9329.34","9113.94","9235.03","0.00 %","303,892,000.00"
"LIFEINSU","2020-09-06","9438.7","9438.7","9144.25","9208.69","0.00 %","263,166,000.00"
"LIFEINSU","2020-09-07","9225.88","9253","9076.69","9116.15","0.00 %","216,755,000.00"
"LIFEINSU","2020-09-08","9057.43","9205.42","9057.43","9164.74","0.00 %","176,573,000.00"
"LIFEINSU","2020-09-09","9201.35","9372.11","9176.87","9331.52","0.00 %","341,538,000.00"
"LIFEINSU","2020-09-10","9364.99","9599.62","9357.47","9536.04","0.00 %","389,190,000.00"
"LIFEINSU","2020-09-13","9548.33","9819.92","9548.33","9819.92","0.00 %","546,945,000.00"
"LIFEINSU","2020-09-14","9938.98","9976.09","9731.68","9740.6","0.00 %","424,446,000.00"
"LIFEINSU","2020-09-15","9765.18","9816.36","9690.59","9757.93","0.00 %","223,887,000.00"
"LIFEINSU","2020-09-16","9785.59","9854.94","9772.52","9830.07","0.00 %","252,409,000.00"
"LIFEINSU","2020-09-17","9860.81","9956.32","9846.39","9879.95","0.00 %","325,421,000.00"
"LIFEINSU","2020-09-20","10160.1","10160.09","9823.69","9823.69","0.00 %","332,609,000.00"
"LIFEINSU","2020-09-21","9823.69","9873.52","9728.87","9755.85","0.00 %","292,382,000.00"
"LIFEINSU","2020-09-22","9750.73","9801.59","9599.64","9646.38","0.00 %","271,890,000.00"
"LIFEINSU","2020-09-23","9562.62","9741.05","9562.62","9741.05","0.00 %","168,689,000.00"
"LIFEINSU","2020-09-24","9709.29","9761","9678.9","9696.95","0.00 %","143,885,000.00"
"LIFEINSU","2020-09-27","9692.74","9762.43","9608.86","9613.36","0.00 %","159,629,000.00"
"LIFEINSU","2020-09-28","9613.36","9616.89","9546.5","9560.45","0.00 %","125,028,000.00"
"LIFEINSU","2020-09-29","9587.01","9587.01","9501.47","9517.5","0.00 %","133,374,000.00"
"LIFEINSU","2020-09-30","9515.45","9526.25","9439.35","9481.8","0.00 %","149,664,000.00"
"LIFEINSU","2020-10-01","9475.65","9656.68","9475.65","9639.13","0.00 %","212,058,000.00"
"LIFEINSU","2020-10-04","9702.82","9754.56","9668.33","9684.16","0.00 %","186,990,000.00"
"LIFEINSU","2020-10-05","9689.28","9698.92","9602.82","9602.82","0.00 %","140,187,000.00"
"LIFEINSU","2020-10-06","9607.94","9629.74","9566.05","9577.02","0.00 %","119,067,000.00"
"LIFEINSU","2020-10-07","9518.78","9654.34","9518.78","9594.69","0.00 %","148,146,000.00"
"LIFEINSU","2020-10-08","9804.35","9804.35","9554.45","9570.53","0.00 %","152,134,000.00"
"LIFEINSU","2020-10-11","9565.4","9687.5","9548.48","9559.81","0.00 %","178,580,000.00"
"LIFEINSU","2020-10-12","9594.67","9594.67","9501.95","9531.44","0.00 %","126,609,000.00"
"LIFEINSU","2020-10-13","9541.52","9556.43","9479.53","9492.5","0.00 %","92,425,300.00"
"LIFEINSU","2020-10-14","9476.28","9537.04","9454.32","9459","0.00 %","115,500,000.00"
"LIFEINSU","2020-10-15","9621.48","9668.62","9436.4","9442.2","0.00 %","122,405,000.00"
"LIFEINSU","2020-10-18","9454.49","9454.49","9391.58","9423.21","0.00 %","68,615,800.00"
"LIFEINSU","2020-10-19","9421.16","9508.08","9418.09","9473.81","0.00 %","66,685,600.00"
"LIFEINSU","2020-10-20","9487.54","9551.92","9472.93","9551.92","0.00 %","72,198,000.00"
"LIFEINSU","2020-10-21","9551.92","9616.66","9551.92","9609.86","0.00 %","87,930,300.00"
"LIFEINSU","2020-10-22","9609.86","9639.36","9565.22","9599.77","0.00 %","105,665,000.00"
"LIFEINSU","2020-10-28","9544.12","9710.44","9539","9710.44","0.00 %","97,151,900.00"
"LIFEINSU","2020-10-29","9927.62","9927.62","9692.3","9719.31","0.00 %","99,591,500.00"
"LIFEINSU","2020-11-01","9753.92","9766.7","9700.59","9711.85","0.00 %","91,600,200.00"
"LIFEINSU","2020-11-02","9711.85","9764.59","9687.32","9702.45","0.00 %","123,184,000.00"
"LIFEINSU","2020-11-03","9694.54","9737.6","9677.56","9716.45","0.00 %","162,480,000.00"
"LIFEINSU","2020-11-04","9717.48","9739.58","9676.76","9703.78","0.00 %","149,284,000.00"
"LIFEINSU","2020-11-05","9726.21","9726.21","9683.72","9705.13","0.00 %","173,620,000.00"
"LIFEINSU","2020-11-08","9811.14","9811.14","9686.55","9792.06","0.00 %","227,020,000.00"
"LIFEINSU","2020-11-09","9807.06","9899.61","9774.87","9774.87","0.00 %","303,377,000.00"
"LIFEINSU","2020-11-10","9808.43","10326.14","9798.29","10251.22","0.00 %","810,607,000.00"
"LIFEINSU","2020-11-11","10264.89","10387.3","10190.71","10258.26","0.00 %","475,602,000.00"
"LIFEINSU","2020-11-12","10323.74","10380.05","10218.8","10229.34","- %","377,819,000.00"
"LIFEINSU","2020-11-18","10304.08","10761.89","10304.08","10750.71","0.00 %","626,722,000.00"
"LIFEINSU","2020-11-19","10763.14","11224.26","10763.14","11126.86","0.00 %","825,134,000.00"
"LIFEINSU","2020-11-22","11103.32","11319.33","10703.62","10848.05","0.00 %","768,329,000.00"
"LIFEINSU","2020-11-23","11065.22","11065.22","10622.31","10665.65","0.00 %","435,644,000.00"
"LIFEINSU","2020-11-24","10665.65","10957.57","10593.26","10914.17","0.00 %","580,564,000.00"
"LIFEINSU","2020-11-25","10921.34","11158.15","10921.34","11104.6","0.00 %","562,554,000.00"
"LIFEINSU","2020-11-26","11119.79","11188.14","10919.02","10970.28","0.00 %","635,290,000.00"
"LIFEINSU","2020-11-29","11041.13","11218.01","10962.53","11216.03","0.00 %","765,851,000.00"
"LIFEINSU","2020-11-30","11229.79","12039.38","11212.76","12039.38","0.00 %","1,005,410,000.00"
"LIFEINSU","2020-12-01","12071.14","12438.39","11977.72","12256.22","0.00 %","900,598,000.00"
"LIFEINSU","2020-12-02","12290.02","12919.37","12290.02","12864.95","0.00 %","1,070,060,000.00"
"LIFEINSU","2020-12-03","13009.32","13143.47","12509.97","12606.69","0.00 %","928,063,000.00"
"LIFEINSU","2020-12-06","12385.13","12438.36","11565.88","11565.88","0.00 %","964,639,000.00"
"LIFEINSU","2020-12-07","11529.6","12264.69","11529.6","12264.69","0.00 %","874,417,000.00"
"LIFEINSU","2020-12-08","12344.46","12485.04","11954.32","12144.03","0.00 %","681,674,000.00"
"LIFEINSU","2020-12-09","12175.79","12261.32","11834.31","11873.57","0.00 %","485,696,000.00"
"LIFEINSU","2020-12-10","11875.53","12187.81","11745.14","12079.86","0.00 %","600,695,000.00"
"LIFEINSU","2020-12-13","12196.05","12636.62","12121.58","12608.3","0.00 %","946,978,000.00"
"LIFEINSU","2020-12-14","12782.57","13658.63","12782.57","13641.42","0.00 %","1,692,840,000.00"
"LIFEINSU","2020-12-15","14072.64","14182.07","13543.44","13693.21","0.00 %","1,115,220,000.00"
"LIFEINSU","2020-12-16","13732.11","13772.33","13435.81","13532.36","0.00 %","587,668,000.00"
"LIFEINSU","2020-12-17","13626.73","13626.73","13163.33","13258.09","0.00 %","1,099,830,000.00"
"LIFEINSU","2020-12-20","13271.5","13271.5","12547.4","12547.4","0.00 %","1,609,660,000.00"
"LIFEINSU","2020-12-21","12469.69","12863.34","12247.04","12791.03","0.00 %","1,097,290,000.00"
"LIFEINSU","2020-12-22","12938.33","13764.13","12938.33","13741.98","0.00 %","1,302,510,000.00"
"LIFEINSU","2020-12-23","14265.8","14750.27","14086.51","14136.05","0.00 %","2,324,040,000.00"
"LIFEINSU","2020-12-24","14508.65","14508.65","13609.9","13704.18","0.00 %","992,557,000.00"
"LIFEINSU","2020-12-27","13757.8","13757.8","13180.95","13184.7","0.00 %","1,004,070,000.00"
"LIFEINSU","2020-12-28","13212.56","13334.27","12985.31","13215.39","0.00 %","550,434,000.00"
"LIFEINSU","2020-12-29","13246.97","13356.9","13125.86","13145.38","0.00 %","419,663,000.00"
"LIFEINSU","2020-12-30","13188.35","13301.15","13134.59","13298.82","0.00 %","486,907,000.00"
"LIFEINSU","2020-12-31","13485","13568.36","13317.59","13471.54","0.00 %","696,696,000.00"
"LIFEINSU","2021-01-03","13554.27","14073.36","13548","14022.48","0.00 %","861,427,000.00"
"LIFEINSU","2021-01-04","14288.55","14378.92","13786.25","13946.09","0.00 %","748,519,000.00"
"LIFEINSU","2021-01-05","13952.85","14014.19","13808.24","13899.42","0.00 %","457,955,000.00"
"LIFEINSU","2021-01-06","14179.58","14179.58","13875.35","13924.25","0.00 %","406,395,000.00"
"LIFEINSU","2021-01-07","13904.82","14073.16","13904.82","13963.11","0.00 %","543,393,000.00"
"LIFEINSU","2021-01-10","13996.79","14116.54","13925.69","13945.95","0.00 %","388,551,000.00"
"LIFEINSU","2021-01-11","13989.01","14114.62","13989.01","14107.23","0.00 %","472,273,000.00"
"LIFEINSU","2021-01-12","13665.49","14483.23","13665.49","14483.23","0.00 %","651,993,000.00"
"LIFEINSU","2021-01-13","14509.72","14774.8","14508.23","14653.01","0.00 %","564,156,000.00"
"LIFEINSU","2021-01-17","14674.15","14912.42","14674.15","14875.03","0.00 %","494,741,000.00"
"LIFEINSU","2021-01-18","15039.88","15130.31","14908.88","15074.5","0.00 %","721,310,000.00"
"LIFEINSU","2021-01-19","15454.51","15699.37","15183.47","15610.17","0.00 %","1,262,950,000.00"
"LIFEINSU","2021-01-20","16009.7","16339.54","15832.34","16339.54","0.00 %","931,638,000.00"
"LIFEINSU","2021-01-21","16522.18","16903.39","16405.6","16782.97","0.00 %","1,165,790,000.00"
"LIFEINSU","2021-01-24","16941.06","17139.75","16863.37","16948.65","0.00 %","1,500,480,000.00"
"LIFEINSU","2021-01-25","17031.69","17185.71","16803.85","16860.07","0.00 %","1,257,360,000.00"
"LIFEINSU","2021-01-26","16985.02","17101.19","16779.48","16818.98","0.00 %","1,892,450,000.00"
"LIFEINSU","2021-01-27","17257.66","17870.15","17235.65","17870.15","0.00 %","1,562,830,000.00"
"LIFEINSU","2021-01-28","18344.55","18484.33","17740.56","17827.69","0.00 %","1,399,800,000.00"
"LIFEINSU","2021-01-31","17887.37","17887.37","17367.31","17367.31","0.00 %","1,503,250,000.00"
"LIFEINSU","2021-02-01","17576.84","17844.46","17479.51","17741.57","0.00 %","1,052,610,000.00"
"LIFEINSU","2021-02-02","18232.09","18335.8","17941.62","18335.8","0.00 %","1,189,970,000.00"
"LIFEINSU","2021-02-03","18520.33","18758.81","18064.57","18138.74","0.00 %","1,183,910,000.00"
"LIFEINSU","2021-02-04","18375.93","18375.93","17862.82","18077.88","0.00 %","793,632,000.00"
"LIFEINSU","2021-02-07","18107.19","18649.98","18098.46","18649.98","0.00 %","1,212,180,000.00"
"LIFEINSU","2021-02-08","18705.66","19303.34","18705.66","18861.35","0.00 %","1,145,140,000.00"
"LIFEINSU","2021-02-09","18915.47","19026.26","18511.99","18587.32","0.00 %","737,114,000.00"
"LIFEINSU","2021-02-10","18746.79","18746.79","18484.01","18512.93","0.00 %","560,374,000.00"
"LIFEINSU","2021-02-11","18878.18","18878.18","18248.09","18298.53","0.00 %","712,989,000.00"
"LIFEINSU","2021-02-14","18327.52","18531.86","17977.74","18061.88","0.00 %","561,821,000.00"
"LIFEINSU","2021-02-15","18517.1","18789.83","18313.71","18759.79","0.00 %","1,004,570,000.00"
"LIFEINSU","2021-02-16","18902.89","18982.6","18579.75","18705.68","0.00 %","855,609,000.00"
"LIFEINSU","2021-02-17","19057.01","19057.01","18515.9","18560.84","0.00 %","534,760,000.00"
"LIFEINSU","2021-02-18","18509.06","18577.9","18344.11","18451.12","0.00 %","649,895,000.00"
"LIFEINSU","2021-02-21","18647.33","18759.41","18060.08","18089.65","0.00 %","537,939,000.00"
"LIFEINSU","2021-02-22","18105.19","18160.19","17693.14","17738.32","0.00 %","765,376,000.00"
"LIFEINSU","2021-02-23","17686.94","17718.12","17114.01","17718.12","0.00 %","748,761,000.00"
"LIFEINSU","2021-02-24","17720.14","18310.45","17720.14","17899","0.00 %","530,464,000.00"
"LIFEINSU","2021-02-25","17985.97","18019.41","17531.11","17599.22","0.00 %","403,049,000.00"
"LIFEINSU","2021-02-28","17607.13","17607.13","16974.42","16974.42","0.00 %","729,117,000.00"
"LIFEINSU","2021-03-01","16974.42","17440.32","16683.71","17333.59","0.00 %","553,976,000.00"
"LIFEINSU","2021-03-02","17333.59","17430.27","16609.1","16813.92","0.00 %","751,343,000.00"
"LIFEINSU","2021-03-03","16779.14","16813.93","16214.39","16361.39","0.00 %","836,048,000.00"
"LIFEINSU","2021-03-04","16361.4","16937.97","16436.02","16933.35","0.00 %","490,979,000.00"
"LIFEINSU","2021-03-07","16966.83","17078.52","16598.82","16627.03","0.00 %","309,353,000.00"
"LIFEINSU","2021-03-09","16745.45","16754.11","16360.47","16425.47","0.00 %","265,604,000.00"
"LIFEINSU","2021-03-10","16463.73","16501.51","16211.1","16296.64","0.00 %","256,025,000.00"
"LIFEINSU","2021-03-14","16291.81","16335.15","15772.28","15842.75","0.00 %","450,805,000.00"
"LIFEINSU","2021-03-15","15808.93","16055.29","15607.64","15721.69","0.00 %","300,118,000.00"
"LIFEINSU","2021-03-16","16062.58","16062.58","15542.32","15951.98","0.00 %","351,824,000.00"
"LIFEINSU","2021-03-17","16024.37","16324.55","15929.38","16324.55","0.00 %","346,151,000.00"
"LIFEINSU","2021-03-18","16093.93","16740.02","16093.93","16740.02","0.00 %","322,429,000.00"
"LIFEINSU","2021-03-21","16785.24","17482.79","16785.24","17482.79","0.00 %","624,760,000.00"
"LIFEINSU","2021-03-22","17844.96","17878.73","17125.63","17166.83","0.00 %","486,925,000.00"
"LIFEINSU","2021-03-23","17184.22","17212.05","16944.78","17068.05","0.00 %","329,828,000.00"
"LIFEINSU","2021-03-24","17127.31","17291.61","17062.95","17209.27","0.00 %","304,421,000.00"
"LIFEINSU","2021-03-25","16983.5","17395.15","16968.75","17039.47","0.00 %","420,125,000.00"
"LIFEINSU","2021-03-29","16946.09","17101.7","16911.81","17008.82","0.00 %","176,107,000.00"
"LIFEINSU","2021-03-30","17042.3","17217.69","17020.94","17194.9","0.00 %","324,997,000.00"
"LIFEINSU","2021-03-31","17358.52","17493.34","17335.68","17362.85","0.00 %","313,795,000.00"
"LIFEINSU","2021-04-01","17638.8","17638.8","17268.13","17306.2","0.00 %","401,461,000.00"
"LIFEINSU","2021-04-04","17448.83","17528.24","17306.48","17461.01","0.00 %","493,698,000.00"
"LIFEINSU","2021-04-05","17580.37","17667.08","17327.04","17422.05","0.00 %","386,633,000.00"
"LIFEINSU","2021-04-06","17743.3","17743.3","17202.49","17230.63","0.00 %","385,542,000.00"
"LIFEINSU","2021-04-07","17237.73","17269.04","16966.39","17123.94","0.00 %","342,699,000.00"
"LIFEINSU","2021-04-08","17595.92","17595.92","17108.11","17215.92","0.00 %","291,801,000.00"
"LIFEINSU","2021-04-12","17258.54","17445.44","17120.39","17413.71","0.00 %","339,793,000.00"
"LIFEINSU","2021-04-13","17412.77","17549.65","17336.07","17362.43","0.00 %","273,383,000.00"
