"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"TRADING","2020-03-02","917.57","917.57","896.11","896.11","0.00 %","1,550,790.00"
"TRADING","2020-03-03","881.59","897.94","868.12","876.66","0.00 %","4,612,630.00"
"TRADING","2020-03-04","862.4","876.39","808.99","873.69","0.00 %","7,923,620.00"
"TRADING","2020-03-05","859.44","884.09","822.22","855.97","0.00 %","2,441,520.00"
"TRADING","2020-03-10","841.98","841.98","788.66","788.66","0.00 %","1,903,760.00"
"TRADING","2020-03-11","801.33","854.14","790.25","854.14","0.00 %","4,769,300.00"
"TRADING","2020-03-12","840.67","853.61","803.67","842.05","0.00 %","13,747,100.00"
"TRADING","2020-03-15","814.86","814.86","778.2","798.26","0.00 %","31,657,100.00"
"TRADING","2020-03-16","801.05","811.99","785.43","800.74","0.00 %","9,823,760.00"
"TRADING","2020-03-17","787.81","787.81","744.04","751.27","0.00 %","3,580,940.00"
"TRADING","2020-03-18","739.39","775.64","729.79","775.64","0.00 %","3,438,280.00"
"TRADING","2020-03-19","762.97","782.39","737.52","774.28","0.00 %","4,363,070.00"
"TRADING","2020-03-22","761.88","761.62","763.73","763.72","0.00 %","191,570.00"
"TRADING","2020-05-13","751.05","751.05","751.05","751.05","0.00 %","23,520.00"
"TRADING","2020-06-29","738.65","790.39","726.5","790.39","0.00 %","1,605,760.00"
"TRADING","2020-06-30","786.7","856.12","786.7","856.12","0.00 %","890,683.00"
"TRADING","2020-07-01","870.37","889.6","870.37","889.6","0.00 %","172,310.00"
"TRADING","2020-07-05","874.55","874.55","814.37","814.37","0.00 %","19,270,000.00"
"TRADING","2020-07-06","814.37","834.1","814.37","828.85","0.00 %","6,330,000.00"
"TRADING","2020-07-07","839.67","873.35","839.67","863.46","0.00 %","6,313,450.00"
"TRADING","2020-07-08","848.94","878.77","848.94","878.77","0.00 %","3,737,910.00"
"TRADING","2020-07-09","864.25","864.25","849.73","860.23","0.00 %","3,515,010.00"
"TRADING","2020-07-12","845.97","876.06","845.97","861.28","0.00 %","5,779,830.00"
"TRADING","2020-07-13","863.98","877.71","852.63","877.71","0.00 %","358,410.00"
"TRADING","2020-07-14","878.77","891.7","863.14","863.14","0.00 %","1,030,790.00"
"TRADING","2020-07-15","877.39","879.5","876.05","876.05","0.00 %","1,780,950.00"
"TRADING","2020-07-16","861.53","889.96","861.31","889.96","0.00 %","2,963,220.00"
"TRADING","2020-07-20","889.96","889.96","852.11","852.11","0.00 %","1,890,780.00"
"TRADING","2020-07-21","878.17","878.17","853.1","873.95","0.00 %","1,868,910.00"
"TRADING","2020-07-22","859.43","876.57","859.43","866.01","0.00 %","2,844,450.00"
"TRADING","2020-07-23","876.83","877.1","873.95","873.95","0.00 %","2,089,650.00"
"TRADING","2020-07-26","866.03","884.32","866.03","882.46","0.00 %","963,700.00"
"TRADING","2020-07-27","882.46","882.46","859.76","875.39","0.00 %","5,434,470.00"
"TRADING","2020-07-28","874.54","874.54","857.14","858.07","0.00 %","1,403,300.00"
"TRADING","2020-07-29","854.38","858.07","849.1","846.83","0.00 %","5,654,180.00"
"TRADING","2020-07-30","847.67","850.52","846.48","850.52","0.00 %","562,340.00"
"TRADING","2020-08-02","837.32","841.39","833.82","833.82","0.00 %","1,595,390.00"
"TRADING","2020-08-03","835.34","849.59","835.34","843.26","0.00 %","3,576,950.00"
"TRADING","2020-08-06","841.28","841.28","832.04","832.04","0.00 %","358,870.00"
"TRADING","2020-08-09","832.04","843.92","830.72","843.92","0.00 %","1,985,800.00"
"TRADING","2020-08-10","843.92","854.48","843.92","854.06","0.00 %","1,690,700.00"
"TRADING","2020-08-11","843.5","843.5","834.79","834.79","0.00 %","2,848,620.00"
"TRADING","2020-08-12","824.76","838.64","824.76","829.86","0.00 %","693,040.00"
"TRADING","2020-08-13","830.91","830.91","830.91","830.39","0.00 %","518,530.00"
"TRADING","2020-08-16","828.28","841.34","827.35","841.34","0.00 %","2,072,120.00"
"TRADING","2020-08-17","851.1","851.1","845.82","848.46","0.00 %","1,832,250.00"
"TRADING","2020-08-18","856.38","859.02","841.86","859.02","0.00 %","2,857,810.00"
"TRADING","2020-08-19","856.38","861.19","841.86","846.74","0.00 %","1,167,720.00"
"TRADING","2020-08-20","859.68","869.64","859.68","866.86","0.00 %","425,545.00"
"TRADING","2020-08-23","866.86","866.86","864.3","864.3","0.00 %","385,070.00"
"TRADING","2020-08-24","878.82","893.6","865.09","878.03","0.00 %","2,360,840.00"
"TRADING","2020-08-25","882.78","882.78","861.77","874.96","0.00 %","804,660.00"
"TRADING","2020-08-26","874.96","874.96","861.77","873.84","0.00 %","1,985,000.00"
"TRADING","2020-08-27","871.13","871.13","858.22","859.54","0.00 %","594,400.00"
"TRADING","2020-08-30","862.16","877.6","862.16","877.6","0.00 %","1,076,500.00"
"TRADING","2020-08-31","880.05","904.34","880.05","895.66","0.00 %","3,937,190.00"
"TRADING","2020-09-02","900.94","929.78","893.02","911.5","0.00 %","4,960,840.00"
"TRADING","2020-09-03","926.81","927.65","901.78","901.78","0.00 %","562,240.00"
"TRADING","2020-09-06","901.78","928.18","898.8","924.41","0.00 %","6,938,020.00"
"TRADING","2020-09-07","908.84","955.03","908.84","947.37","0.00 %","5,973,320.00"
"TRADING","2020-09-08","952.12","1028.67","952.12","1028.67","0.00 %","6,690,830.00"
"TRADING","2020-09-09","1053.75","1068.26","1036.38","1063.57","0.00 %","6,946,590.00"
"TRADING","2020-09-10","1064.89","1068.58","1031.25","1033.36","0.00 %","2,331,350.00"
"TRADING","2020-09-13","1028.08","1028.08","996.26","1004.15","0.00 %","4,033,640.00"
"TRADING","2020-09-14","986.99","1021.3","986.99","1003.09","0.00 %","3,001,650.00"
"TRADING","2020-09-15","1020.25","1020.25","986.72","989.34","0.00 %","3,659,720.00"
"TRADING","2020-09-16","1020.77","1025.58","1006.68","1010.27","0.00 %","3,266,080.00"
"TRADING","2020-09-17","1007.48","1022.11","1004.78","1016.83","0.00 %","3,213,400.00"
"TRADING","2020-09-21","1014.12","1014.12","999.5","1005.84","0.00 %","2,575,070.00"
"TRADING","2020-09-22","1040.41","1040.41","1003.7","1003.7","0.00 %","9,507,000.00"
"TRADING","2020-09-23","1001.59","1028.17","998.8","1018.66","0.00 %","4,457,380.00"
"TRADING","2020-09-24","1026.77","1089.51","1021.58","1089.51","0.00 %","18,774,300.00"
"TRADING","2020-09-27","1102.71","1102.71","1071.03","1087.57","0.00 %","2,734,000.00"
"TRADING","2020-09-28","1074.37","1079.11","1033.72","1072.88","0.00 %","2,472,420.00"
"TRADING","2020-09-29","1054.4","1057.33","1036.93","1048.88","0.00 %","1,642,980.00"
"TRADING","2020-09-30","1049.41","1049.41","1037.53","1037.79","0.00 %","2,323,720.00"
"TRADING","2020-10-01","1055.74","1073.96","1055.74","1057.33","0.00 %","1,287,500.00"
"TRADING","2020-10-04","1075.28","1075.54","1065.44","1073.1","0.00 %","1,742,060.00"
"TRADING","2020-10-05","1065.69","1065.69","1055.92","1055.92","0.00 %","1,042,280.00"
"TRADING","2020-10-06","1058.63","1064.07","1052.2","1064.07","0.00 %","1,736,310.00"
"TRADING","2020-10-07","1066.86","1073.46","1054.98","1070.97","0.00 %","2,388,590.00"
"TRADING","2020-10-08","1068.69","1068.69","1068.1","1068.6","0.00 %","152,950.00"
"TRADING","2020-10-11","1068.6","1068.6","1048.91","1048.91","0.00 %","2,214,960.00"
"TRADING","2020-10-12","1051.36","1053.72","1049.76","1051.08","0.00 %","505,628.00"
"TRADING","2020-10-13","1035.5","1052.57","1035.24","1052.57","0.00 %","696,170.00"
"TRADING","2020-10-14","1055.35","1055.35","1047.25","1048.84","0.00 %","577,460.00"
"TRADING","2020-10-15","1051.63","1060.6","1043.44","1052.03","0.00 %","4,903,090.00"
"TRADING","2020-10-18","1052.03","1065.23","1052.03","1065.23","0.00 %","1,862,650.00"
"TRADING","2020-10-19","1065.23","1066.07","1056.83","1063.54","0.00 %","1,235,610.00"
"TRADING","2020-10-20","1066.24","1087.08","1062.01","1066.49","0.00 %","4,324,760.00"
"TRADING","2020-10-21","1059.89","1090.94","1059.89","1089.89","0.00 %","2,840,110.00"
"TRADING","2020-10-22","1101.77","1101.77","1090.94","1099.22","0.00 %","3,033,020.00"
"TRADING","2020-10-28","1104.77","1106.96","1089.81","1090.4","0.00 %","309,132.00"
"TRADING","2020-10-29","1105.35","1109.27","1090.57","1105.35","0.00 %","4,582,330.00"
"TRADING","2020-11-01","1108.3","1132.89","1108.3","1129.72","0.00 %","3,543,540.00"
"TRADING","2020-11-02","1130.06","1195.91","1130.06","1164.24","0.00 %","7,203,070.00"
"TRADING","2020-11-03","1173.19","1220.15","1173.19","1220.15","0.00 %","9,713,260.00"
"TRADING","2020-11-04","1230.04","1248.1","1230.04","1245.46","0.00 %","15,329,900.00"
"TRADING","2020-11-05","1256.28","1260.76","1223.11","1226.44","0.00 %","13,930,300.00"
"TRADING","2020-11-08","1222.47","1331.89","1214.78","1331.63","0.00 %","27,684,200.00"
"TRADING","2020-11-09","1354.06","1436.3","1331.1","1390.43","0.00 %","10,058,700.00"
"TRADING","2020-11-10","1390.43","1502.45","1390.43","1499.92","0.00 %","14,071,800.00"
"TRADING","2020-11-11","1526.05","1649.75","1526.05","1649.75","0.00 %","22,135,800.00"
"TRADING","2020-11-12","1678.26","1814.46","1678.26","1814.46","- %","35,144,300.00"
"TRADING","2020-11-18","1901.31","1995.54","1901.31","1995.54","0.00 %","29,475,700.00"
"TRADING","2020-11-19","2092.77","2194.73","2092.77","2193.94","0.00 %","21,542,100.00"
"TRADING","2020-11-22","2207.96","2383.78","1985.53","2069.17","0.00 %","32,066,900.00"
"TRADING","2020-11-23","2063.77","2242.74","1899.81","2098.35","0.00 %","27,056,600.00"
"TRADING","2020-11-24","2098.35","2307.85","2098.35","2270.98","0.00 %","49,839,800.00"
"TRADING","2020-11-25","2276.98","2455.45","2276.98","2450.97","0.00 %","36,583,500.00"
"TRADING","2020-11-26","2450.7","2474.99","2285.26","2320.31","0.00 %","26,259,500.00"
"TRADING","2020-11-29","2359.9","2393.53","2258.54","2284.94","0.00 %","36,858,400.00"
"TRADING","2020-11-30","2383.92","2488.74","2354.87","2436.01","0.00 %","42,348,100.00"
"TRADING","2020-12-01","2479.23","2529.47","2260.59","2328.36","0.00 %","19,063,700.00"
"TRADING","2020-12-02","2333.6","2452.5","2253.05","2311.74","0.00 %","21,314,300.00"
"TRADING","2020-12-03","2316.81","2341.55","2147.5","2151.32","0.00 %","13,036,900.00"
"TRADING","2020-12-06","2151.32","2151.32","1985.77","1991.78","0.00 %","14,062,000.00"
"TRADING","2020-12-07","1989.61","2122.68","1896.19","2122.68","0.00 %","15,267,700.00"
"TRADING","2020-12-08","2128","2128","2021.48","2036.29","0.00 %","8,555,900.00"
"TRADING","2020-12-09","1995.58","2020.71","1927.33","1937.02","0.00 %","10,470,900.00"
"TRADING","2020-12-10","1937.02","1980.39","1923.95","1975.05","0.00 %","8,664,140.00"
"TRADING","2020-12-13","1979.95","1999.74","1926.45","1945.18","0.00 %","4,289,400.00"
"TRADING","2020-12-14","1978.18","2122.88","1978.18","2106.94","0.00 %","19,292,800.00"
"TRADING","2020-12-15","2106.94","2259.71","2052.39","2052.39","0.00 %","15,706,200.00"
"TRADING","2020-12-16","2143.13","2145.46","2040.28","2076.54","0.00 %","14,085,900.00"
"TRADING","2020-12-17","2113.17","2113.76","1992.13","2018.54","0.00 %","8,256,450.00"
"TRADING","2020-12-20","1978.34","2009.1","1902.42","1902.42","0.00 %","10,504,500.00"
"TRADING","2020-12-21","1897.8","1935.28","1795.67","1894.79","0.00 %","12,256,700.00"
"TRADING","2020-12-22","1928.12","1998.07","1928.12","1972.28","0.00 %","10,979,300.00"
"TRADING","2020-12-23","1976.92","2004.97","1947.61","1961.45","0.00 %","5,224,940.00"
"TRADING","2020-12-24","1926.81","1979.44","1900.58","1978.43","0.00 %","2,092,910.00"
"TRADING","2020-12-27","1944.11","2023.7","1919.17","1971.12","0.00 %","19,722,800.00"
"TRADING","2020-12-28","1945.72","1966.59","1911.4","1932.37","0.00 %","5,499,110.00"
"TRADING","2020-12-29","1932.37","1966.35","1928.18","1929.15","0.00 %","32,094,800.00"
"TRADING","2020-12-30","1929.15","2111.38","1929.15","2111.38","0.00 %","43,197,800.00"
"TRADING","2020-12-31","2205.41","2304","2121.67","2299.1","0.00 %","43,365,900.00"
"TRADING","2021-01-03","2340.35","2525.74","2340.35","2520.67","0.00 %","32,838,200.00"
"TRADING","2021-01-04","2634.51","2637.83","2516.9","2516.9","0.00 %","6,025,500.00"
"TRADING","2021-01-05","2520.95","2520.95","2290.88","2370.33","0.00 %","21,287,200.00"
"TRADING","2021-01-06","2327.77","2495.06","2310.86","2349.35","0.00 %","12,288,200.00"
"TRADING","2021-01-07","2391.58","2547.74","2357.62","2461.96","0.00 %","18,803,600.00"
"TRADING","2021-01-10","2506.17","2572.05","2506.17","2539.98","0.00 %","38,110,100.00"
"TRADING","2021-01-11","2543.94","2549.86","2493.61","2526.69","0.00 %","13,438,400.00"
"TRADING","2021-01-12","2510.19","2539.55","2485.86","2511.29","0.00 %","8,587,560.00"
"TRADING","2021-01-13","2515.59","2530.49","2482.93","2520.34","0.00 %","6,652,440.00"
"TRADING","2021-01-17","2565.87","2753.31","2565.87","2753.31","0.00 %","25,124,100.00"
"TRADING","2021-01-18","2803.46","3007.12","2803.46","2934.34","0.00 %","35,096,800.00"
"TRADING","2021-01-19","2947.35","3084.49","2785.1","2973.96","0.00 %","43,795,900.00"
"TRADING","2021-01-20","2933.05","2979.59","2893.56","2965.05","0.00 %","24,737,000.00"
"TRADING","2021-01-21","2970.28","2976.88","2922.91","2967.52","0.00 %","12,065,400.00"
"TRADING","2021-01-24","2969.97","2969.97","2859.48","2894.17","0.00 %","19,363,200.00"
"TRADING","2021-01-25","2894.17","3164.97","2894.17","2984.94","0.00 %","18,920,400.00"
"TRADING","2021-01-26","3034.43","3036.29","2892.52","2892.52","0.00 %","10,449,400.00"
"TRADING","2021-01-27","2892.52","2960.16","2889.43","2925.48","0.00 %","15,707,300.00"
"TRADING","2021-01-28","2927.16","3035.06","2877.67","2920.49","0.00 %","18,652,900.00"
"TRADING","2021-01-31","2930.37","2932.69","2882.35","2900.53","0.00 %","20,066,300.00"
"TRADING","2021-02-01","2907.13","2953.33","2900.53","2950.03","0.00 %","16,384,900.00"
"TRADING","2021-02-02","2950.03","2999.52","2907.46","2983.02","0.00 %","23,403,000.00"
"TRADING","2021-02-03","2950.03","2984.67","2917.03","2917.03","0.00 %","20,656,700.00"
"TRADING","2021-02-04","2933.53","3057.27","2904.16","3048.69","0.00 %","57,426,500.00"
"TRADING","2021-02-07","3048.69","3218.95","3048.69","3131.51","0.00 %","26,299,700.00"
"TRADING","2021-02-08","3118.97","3181","3069.47","3115.01","0.00 %","7,920,440.00"
"TRADING","2021-02-09","3145.37","3145.37","2992.92","3049.02","0.00 %","13,715,800.00"
"TRADING","2021-02-10","2989.62","3044.07","2947.72","2947.72","0.00 %","31,442,400.00"
"TRADING","2021-02-11","2893.93","3015.69","2893.93","2907.13","0.00 %","8,859,140.00"
"TRADING","2021-02-14","2917.03","2918.68","2834.87","2883.38","0.00 %","56,736,000.00"
"TRADING","2021-02-15","2935.82","2989.62","2944.42","2954.98","0.00 %","15,623,700.00"
"TRADING","2021-02-16","3008.43","3008.43","2917.03","2917.03","0.00 %","8,048,760.00"
"TRADING","2021-02-17","2969.5","2976.1","2908.45","2976.1","0.00 %","18,677,300.00"
"TRADING","2021-02-18","3030.54","3085.97","2931.88","3049.02","0.00 %","39,328,600.00"
"TRADING","2021-02-21","3101.81","3101.81","3039.12","3065.52","0.00 %","11,581,600.00"
"TRADING","2021-02-22","3049.02","3049.02","2933.53","2972.8","0.00 %","13,265,100.00"
"TRADING","2021-02-23","2918.35","2999.52","2865.56","2999.52","0.00 %","26,706,300.00"
"TRADING","2021-02-24","3032.52","3077.39","2983.35","3001.17","0.00 %","13,423,800.00"
"TRADING","2021-02-25","3112.37","3112.37","2946.07","2946.07","0.00 %","31,134,200.00"
"TRADING","2021-02-28","2946.73","3020.97","2934.85","2934.85","0.00 %","21,439,800.00"
"TRADING","2021-03-01","3069.14","3069.14","2950.69","3032.19","0.00 %","34,248,500.00"
"TRADING","2021-03-02","3065.52","3310.68","3015.69","3310.68","0.00 %","138,492,000.00"
"TRADING","2021-03-03","3310.68","3617.22","3249.64","3617.21","0.00 %","85,229,700.00"
"TRADING","2021-03-04","3617.22","3954.44","3752.17","3873.92","0.00 %","70,477,100.00"
"TRADING","2021-03-07","3801.33","3807.93","3609.95","3692.45","0.00 %","54,352,000.00"
"TRADING","2021-03-09","3623.48","3647.24","3560.46","3642.62","0.00 %","19,528,100.00"
"TRADING","2021-03-10","3577.29","3982.15","3531.09","3939.59","0.00 %","61,218,700.00"
"TRADING","2021-03-14","4013.17","4013.17","3707.29","3726.43","0.00 %","18,468,300.00"
"TRADING","2021-03-15","3796.05","3840.93","3607.64","3781.54","0.00 %","30,061,800.00"
"TRADING","2021-03-16","3710.92","3840.93","3708.94","3708.94","0.00 %","22,725,600.00"
"TRADING","2021-03-17","3684.2","3848.85","3684.2","3751.84","0.00 %","27,026,400.00"
"TRADING","2021-03-18","3807.93","3807.93","3704.32","3712.24","0.00 %","25,861,300.00"
"TRADING","2021-03-21","3710.59","3781.21","3692.45","3725.44","0.00 %","34,200,500.00"
"TRADING","2021-03-22","3728.74","3778.24","3685.85","3708.94","0.00 %","37,275,300.00"
"TRADING","2021-03-23","3725.44","4055.4","3708.94","4055.4","0.00 %","103,134,000.00"
"TRADING","2021-03-24","4325.64","4436.51","4325.64","4436.51","0.00 %","101,578,000.00"
"TRADING","2021-03-25","4605.45","4791.22","4369.2","4611.39","0.00 %","87,864,200.00"
"TRADING","2021-03-29","4611.4","4632.85","4380.42","4398.57","0.00 %","38,568,300.00"
"TRADING","2021-03-30","4322.67","4477.76","4322.67","4368.87","0.00 %","31,796,800.00"
"TRADING","2021-03-31","4368.87","4385.37","4092.36","4269.88","0.00 %","55,056,700.00"
"TRADING","2021-04-01","4236.88","4638.45","4203.89","4638.45","0.00 %","73,146,900.00"
"TRADING","2021-04-04","4638.45","4639.44","4368.87","4434.86","0.00 %","72,976,500.00"
"TRADING","2021-04-05","4351.05","4655.61","4351.05","4567.51","0.00 %","109,984,000.00"
"TRADING","2021-04-06","4189.37","4189.37","4135.26","4135.26","0.00 %","12,349,700.00"
"TRADING","2021-04-07","3940.91","4038.91","3796.38","3972.25","0.00 %","102,847,000.00"
"TRADING","2021-04-08","3944.87","4038.91","3923.42","3940.25","0.00 %","38,886,700.00"
"TRADING","2021-04-12","3987.44","3987.44","3855.45","3870.63","0.00 %","20,863,000.00"
"TRADING","2021-04-13","3840.93","4020.76","3737.32","3939.92","0.00 %","33,608,100.00"
"TRADING","2021-04-15","3989.41","3989.41","3808.26","3840.27","0.00 %","32,914,000.00"
"TRADING","2021-04-18","3910.22","3910.22","3704.98","3714.88","0.00 %","38,365,200.00"
"TRADING","2021-04-19","3714.89","3714.89","3606.98","3606.98","0.00 %","35,950,700.00"
"TRADING","2021-04-20","3543.96","3745.9","3543.96","3641.3","0.00 %","45,504,800.00"
"TRADING","2021-04-21","3642.95","3690.47","3596.76","3639.65","0.00 %","11,604,300.00"
"TRADING","2021-04-22","3651.81","3700.93","3601.28","3650.77","0.00 %","17,969,700.00"
"TRADING","2021-04-25","3680.61","3693.95","3499.93","3553.72","0.00 %","45,859,400.00"
"TRADING","2021-04-26","3576.66","3624.02","3366.98","3434.62","0.00 %","55,936,500.00"
"TRADING","2021-04-27","3450.75","3638.54","3445.18","3625.34","0.00 %","44,693,200.00"
"TRADING","2021-04-28","3643.08","3761.53","3563.88","3634.49","0.00 %","50,946,600.00"
"TRADING","2021-04-29","3653.75","3795.35","3653.75","3761.03","0.00 %","24,502,400.00"
"TRADING","2021-05-02","3785.78","3939.29","3785.78","3843.6","0.00 %","44,283,500.00"
"TRADING","2021-05-03","3867.25","3958.2","3828.53","3828.53","0.00 %","30,359,500.00"
"TRADING","2021-05-04","3860.28","3946.53","3840.62","3921.46","0.00 %","19,579,900.00"
"TRADING","2021-05-05","3944.51","4029.85","3930.86","3930.86","0.00 %","24,980,300.00"
"TRADING","2021-05-06","3943.44","4059.52","3818.38","3867.87","0.00 %","74,372,200.00"
"TRADING","2021-05-09","3839.58","3894.52","3794.71","3806.26","0.00 %","32,633,100.00"
"TRADING","2021-05-10","3780.76","3857.55","3694.88","3825.87","0.00 %","26,058,400.00"
"TRADING","2021-05-11","3802.91","4100.33","3779.94","4047.54","0.00 %","117,968,000.00"
"TRADING","2021-05-12","4026.94","4124.46","3986.54","4006.34","0.00 %","71,540,300.00"
"TRADING","2021-05-13","4015.37","4097.96","3950.14","3982.47","0.00 %","88,221,500.00"
"TRADING","2021-05-16","3990.97","4115.51","3990.97","4049.14","0.00 %","97,588,500.00"
"TRADING","2021-05-17","4060.03","4121.11","4019.41","4056.25","0.00 %","50,759,400.00"
"TRADING","2021-05-18","4062.64","4155.48","4059.66","4142.29","0.00 %","75,538,400.00"
"TRADING","2021-05-19","4224.96","4309.22","4115.23","4178.01","0.00 %","90,023,700.00"
"TRADING","2021-05-20","4165.6","4198.76","4119.8","4155.38","0.00 %","46,763,000.00"
"TRADING","2021-05-23","4150.14","4228.7","4077.43","4196.16","0.00 %","58,476,400.00"
"TRADING","2021-05-24","4242.25","4291.37","4115.98","4139.66","0.00 %","42,418,200.00"
"TRADING","2021-05-25","4196.35","4220.41","4155.82","4187.76","0.00 %","66,195,400.00"
"TRADING","2021-05-27","4226.04","4541.69","4181.13","4469.29","0.00 %","130,483,000.00"
"TRADING","2021-05-30","4386.8","4618.76","4383.64","4436.62","0.00 %","79,701,600.00"
"TRADING","2021-05-31","4436.63","4520.55","4255.6","4268.54","0.00 %","63,660,554.00"
"TRADING","2021-06-01","4113.45","4344.43","4113.46","4219.82","0.00 %","40,292,546.00"
"TRADING","2021-06-02","4226.57","4299.16","4221.42","4234.93","0.00 %","21,146,300.00"
