,Symbol,Date,Close
0,NONLIFEINSU,2019-12-03,3966.85
1,NONLIFEINSU,2019-12-04,4068.5
2,NONLIFEINSU,2019-12-05,4140.5
3,NONLIFEINSU,2019-12-08,4106.2
4,NONLIFEINSU,2019-12-09,4262.54
5,NONLIFEINSU,2019-12-10,4259.58
6,NONLIFEINSU,2019-12-11,4372.71
7,NONLIFEINSU,2019-12-12,4704.75
8,NONLIFEINSU,2019-12-15,4671.23
9,NONLIFEINSU,2019-12-16,4499.14
10,NONLIFEINSU,2019-12-17,4537.89
11,NONLIFEINSU,2019-12-18,4500.16
12,NONLIFEINSU,2019-12-19,4463.94
13,NONLIFEINSU,2019-12-22,4439.74
14,NONLIFEINSU,2019-12-23,4598.54
15,NONLIFEINSU,2019-12-24,4538.99
16,NONLIFEINSU,2019-12-25,4555.22
17,NONLIFEINSU,2019-12-26,4530.55
18,NONLIFEINSU,2019-12-29,4520.07
19,NONLIFEINSU,2019-12-30,4581.97
20,NONLIFEINSU,2019-12-31,4568.22
21,NONLIFEINSU,2020-01-01,4540.4
22,NONLIFEINSU,2020-01-02,4524.18
23,NONLIFEINSU,2020-01-05,4583.47
24,NONLIFEINSU,2020-01-06,4584.26
25,NONLIFEINSU,2020-01-07,4670.82
26,NONLIFEINSU,2020-01-08,4608.89
27,NONLIFEINSU,2020-01-09,4704.29
28,NONLIFEINSU,2020-01-12,5088.5
29,NONLIFEINSU,2020-01-13,5127.51
30,NONLIFEINSU,2020-01-14,5078.72
31,NONLIFEINSU,2020-01-15,5102.35
32,NONLIFEINSU,2020-01-16,5228.06
33,NONLIFEINSU,2020-01-19,5565.08
34,NONLIFEINSU,2020-01-20,5448.77
35,NONLIFEINSU,2020-01-21,5529.94
36,NONLIFEINSU,2020-01-22,5506.89
37,NONLIFEINSU,2020-01-23,5440.27
38,NONLIFEINSU,2020-01-26,5288.53
39,NONLIFEINSU,2020-01-27,5438.29
40,NONLIFEINSU,2020-01-28,5579.62
41,NONLIFEINSU,2020-01-29,5676.81
42,NONLIFEINSU,2020-01-30,5901.45
43,NONLIFEINSU,2020-02-02,6002.96
44,NONLIFEINSU,2020-02-03,6062.24
45,NONLIFEINSU,2020-02-04,6091.02
46,NONLIFEINSU,2020-02-05,6117.5
47,NONLIFEINSU,2020-02-06,6029.03
48,NONLIFEINSU,2020-02-09,5897.52
49,NONLIFEINSU,2020-02-10,5969.93
50,NONLIFEINSU,2020-02-11,6063.4
51,NONLIFEINSU,2020-02-12,6144.37
52,NONLIFEINSU,2020-02-13,6200.29
53,NONLIFEINSU,2020-02-16,6617.08
54,NONLIFEINSU,2020-02-17,6798.9
55,NONLIFEINSU,2020-02-18,6787.75
56,NONLIFEINSU,2020-02-19,6734.97
57,NONLIFEINSU,2020-02-20,7108.98
58,NONLIFEINSU,2020-02-23,7248.83
59,NONLIFEINSU,2020-02-24,7027.95
60,NONLIFEINSU,2020-02-25,7335.05
61,NONLIFEINSU,2020-02-26,7568.55
62,NONLIFEINSU,2020-02-27,7355.16
63,NONLIFEINSU,2020-03-01,7032.8
64,NONLIFEINSU,2020-03-02,6508.07
65,NONLIFEINSU,2020-03-03,6673.25
66,NONLIFEINSU,2020-03-04,6266.3
67,NONLIFEINSU,2020-03-05,6240.68
68,NONLIFEINSU,2020-03-10,5878.49
69,NONLIFEINSU,2020-03-11,6324.14
70,NONLIFEINSU,2020-03-12,6007.14
71,NONLIFEINSU,2020-03-15,5590.41
72,NONLIFEINSU,2020-03-16,5644.24
73,NONLIFEINSU,2020-03-17,5305.91
74,NONLIFEINSU,2020-03-18,5193.17
75,NONLIFEINSU,2020-03-19,5270.49
76,NONLIFEINSU,2020-03-22,5271.75
77,NONLIFEINSU,2020-05-12,5199.42
78,NONLIFEINSU,2020-05-13,5142.25
79,NONLIFEINSU,2020-06-29,5040.79
80,NONLIFEINSU,2020-06-30,5336.94
81,NONLIFEINSU,2020-07-01,5659.35
82,NONLIFEINSU,2020-07-02,5481.04
83,NONLIFEINSU,2020-07-05,5508.34
84,NONLIFEINSU,2020-07-06,5782.73
85,NONLIFEINSU,2020-07-07,6148.2
86,NONLIFEINSU,2020-07-08,6118.06
87,NONLIFEINSU,2020-07-09,6157.57
88,NONLIFEINSU,2020-07-12,6238.11
89,NONLIFEINSU,2020-07-13,6242.68
90,NONLIFEINSU,2020-07-14,6236.27
91,NONLIFEINSU,2020-07-15,6245.18
92,NONLIFEINSU,2020-07-16,6324.55
93,NONLIFEINSU,2020-07-19,6526.95
94,NONLIFEINSU,2020-07-20,6485.4
95,NONLIFEINSU,2020-07-21,6454.22
96,NONLIFEINSU,2020-07-22,6448.68
97,NONLIFEINSU,2020-07-23,6634.38
98,NONLIFEINSU,2020-07-26,6894.03
99,NONLIFEINSU,2020-07-27,6743.61
100,NONLIFEINSU,2020-07-28,6686.01
101,NONLIFEINSU,2020-07-29,6526.13
102,NONLIFEINSU,2020-07-30,6576.59
103,NONLIFEINSU,2020-08-02,6344.93
104,NONLIFEINSU,2020-08-03,6391.64
105,NONLIFEINSU,2020-08-06,6306.87
106,NONLIFEINSU,2020-08-09,6410.35
107,NONLIFEINSU,2020-08-10,6693.42
108,NONLIFEINSU,2020-08-11,6690.21
109,NONLIFEINSU,2020-08-12,6729.29
110,NONLIFEINSU,2020-08-13,6652.54
111,NONLIFEINSU,2020-08-16,6603.36
112,NONLIFEINSU,2020-08-17,6765.48
113,NONLIFEINSU,2020-08-18,6816.34
114,NONLIFEINSU,2020-08-19,6702.9
115,NONLIFEINSU,2020-08-20,6735.3
116,NONLIFEINSU,2020-08-23,6968.52
117,NONLIFEINSU,2020-08-24,7097.22
118,NONLIFEINSU,2020-08-25,7129.48
119,NONLIFEINSU,2020-08-26,7181.1
120,NONLIFEINSU,2020-08-27,7200.83
121,NONLIFEINSU,2020-08-30,7295.13
122,NONLIFEINSU,2020-08-31,7528.83
123,NONLIFEINSU,2020-09-02,7402.94
124,NONLIFEINSU,2020-09-03,7470.28
125,NONLIFEINSU,2020-09-06,7444.68
126,NONLIFEINSU,2020-09-07,7400.93
127,NONLIFEINSU,2020-09-08,7474.36
128,NONLIFEINSU,2020-09-09,7736.17
129,NONLIFEINSU,2020-09-10,8038.19
130,NONLIFEINSU,2020-09-13,8363.34
131,NONLIFEINSU,2020-09-14,8108.75
132,NONLIFEINSU,2020-09-15,8105.51
133,NONLIFEINSU,2020-09-16,8147.88
134,NONLIFEINSU,2020-09-17,8147.47
135,NONLIFEINSU,2020-09-20,8077.36
136,NONLIFEINSU,2020-09-21,8022.38
137,NONLIFEINSU,2020-09-22,7909.73
138,NONLIFEINSU,2020-09-23,7984.5
139,NONLIFEINSU,2020-09-24,7930.53
140,NONLIFEINSU,2020-09-27,7858.0
141,NONLIFEINSU,2020-09-28,7808.17
142,NONLIFEINSU,2020-09-29,7763.18
143,NONLIFEINSU,2020-09-30,7711.63
144,NONLIFEINSU,2020-10-01,8044.04
145,NONLIFEINSU,2020-10-04,8068.11
146,NONLIFEINSU,2020-10-05,7952.93
147,NONLIFEINSU,2020-10-06,7895.9
148,NONLIFEINSU,2020-10-07,7971.99
149,NONLIFEINSU,2020-10-08,7897.68
150,NONLIFEINSU,2020-10-11,7811.31
151,NONLIFEINSU,2020-10-12,7799.11
152,NONLIFEINSU,2020-10-13,7750.7
153,NONLIFEINSU,2020-10-14,7728.62
154,NONLIFEINSU,2020-10-15,7704.19
155,NONLIFEINSU,2020-10-18,7735.77
156,NONLIFEINSU,2020-10-19,7835.29
157,NONLIFEINSU,2020-10-20,7891.05
158,NONLIFEINSU,2020-10-21,7955.32
159,NONLIFEINSU,2020-10-22,7993.84
160,NONLIFEINSU,2020-10-28,8040.91
161,NONLIFEINSU,2020-10-29,8080.8
162,NONLIFEINSU,2020-11-01,8091.25
163,NONLIFEINSU,2020-11-02,8118.5
164,NONLIFEINSU,2020-11-03,8295.36
165,NONLIFEINSU,2020-11-04,8206.68
166,NONLIFEINSU,2020-11-05,8190.49
167,NONLIFEINSU,2020-11-08,8209.28
168,NONLIFEINSU,2020-11-09,8275.13
169,NONLIFEINSU,2020-11-10,8435.52
170,NONLIFEINSU,2020-11-11,8774.84
171,NONLIFEINSU,2020-11-12,8814.0
172,NONLIFEINSU,2020-11-18,9211.48
173,NONLIFEINSU,2020-11-19,9610.63
174,NONLIFEINSU,2020-11-22,9367.49
175,NONLIFEINSU,2020-11-23,9241.52
176,NONLIFEINSU,2020-11-24,9569.03
177,NONLIFEINSU,2020-11-25,9885.72
178,NONLIFEINSU,2020-11-26,9720.7
179,NONLIFEINSU,2020-11-29,9675.15
180,NONLIFEINSU,2020-11-30,9868.18
181,NONLIFEINSU,2020-12-01,9834.18
182,NONLIFEINSU,2020-12-02,10079.0
183,NONLIFEINSU,2020-12-03,9912.6
184,NONLIFEINSU,2020-12-06,9343.35
185,NONLIFEINSU,2020-12-07,9748.88
186,NONLIFEINSU,2020-12-08,9617.14
187,NONLIFEINSU,2020-12-09,9392.01
188,NONLIFEINSU,2020-12-10,9466.23
189,NONLIFEINSU,2020-12-13,9640.27
190,NONLIFEINSU,2020-12-14,10019.41
191,NONLIFEINSU,2020-12-15,9937.46
192,NONLIFEINSU,2020-12-16,9799.04
193,NONLIFEINSU,2020-12-17,9663.45
194,NONLIFEINSU,2020-12-20,9131.95
195,NONLIFEINSU,2020-12-21,9208.71
196,NONLIFEINSU,2020-12-22,9736.48
197,NONLIFEINSU,2020-12-23,9683.43
198,NONLIFEINSU,2020-12-24,9540.94
199,NONLIFEINSU,2020-12-27,9302.49
200,NONLIFEINSU,2020-12-28,9377.82
201,NONLIFEINSU,2020-12-29,9389.67
202,NONLIFEINSU,2020-12-30,9536.47
203,NONLIFEINSU,2020-12-31,9440.04
204,NONLIFEINSU,2021-01-03,9708.47
205,NONLIFEINSU,2021-01-04,9760.93
206,NONLIFEINSU,2021-01-05,9818.85
207,NONLIFEINSU,2021-01-06,9931.51
208,NONLIFEINSU,2021-01-07,10076.37
209,NONLIFEINSU,2021-01-10,10115.45
210,NONLIFEINSU,2021-01-11,10292.39
211,NONLIFEINSU,2021-01-12,10565.66
212,NONLIFEINSU,2021-01-13,10676.81
213,NONLIFEINSU,2021-01-17,10754.86
214,NONLIFEINSU,2021-01-18,10880.99
215,NONLIFEINSU,2021-01-19,10756.1
216,NONLIFEINSU,2021-01-20,10942.08
217,NONLIFEINSU,2021-01-21,11482.31
218,NONLIFEINSU,2021-01-24,11706.32
219,NONLIFEINSU,2021-01-25,11785.66
220,NONLIFEINSU,2021-01-26,11687.09
221,NONLIFEINSU,2021-01-27,12151.78
222,NONLIFEINSU,2021-01-28,12562.16
223,NONLIFEINSU,2021-01-31,12298.12
224,NONLIFEINSU,2021-02-01,12422.78
225,NONLIFEINSU,2021-02-02,13048.99
226,NONLIFEINSU,2021-02-03,12945.81
227,NONLIFEINSU,2021-02-04,13024.56
228,NONLIFEINSU,2021-02-07,13514.85
229,NONLIFEINSU,2021-02-08,13390.12
230,NONLIFEINSU,2021-02-09,13155.29
231,NONLIFEINSU,2021-02-10,13251.11
232,NONLIFEINSU,2021-02-11,13043.9
233,NONLIFEINSU,2021-02-14,12966.55
234,NONLIFEINSU,2021-02-15,13413.99
235,NONLIFEINSU,2021-02-16,13376.13
236,NONLIFEINSU,2021-02-17,13239.55
237,NONLIFEINSU,2021-02-18,13189.25
238,NONLIFEINSU,2021-02-21,13105.36
239,NONLIFEINSU,2021-02-22,12996.85
240,NONLIFEINSU,2021-02-23,12944.81
241,NONLIFEINSU,2021-02-24,13128.46
242,NONLIFEINSU,2021-02-25,12952.28
243,NONLIFEINSU,2021-02-28,12774.18
244,NONLIFEINSU,2021-03-01,12958.01
245,NONLIFEINSU,2021-03-02,12614.44
246,NONLIFEINSU,2021-03-03,12446.56
247,NONLIFEINSU,2021-03-04,12771.01
248,NONLIFEINSU,2021-03-07,12685.51
249,NONLIFEINSU,2021-03-09,12570.81
250,NONLIFEINSU,2021-03-10,12443.45
251,NONLIFEINSU,2021-03-14,12068.91
252,NONLIFEINSU,2021-03-15,11876.3
253,NONLIFEINSU,2021-03-16,11813.7
254,NONLIFEINSU,2021-03-17,12038.57
255,NONLIFEINSU,2021-03-18,12229.66
256,NONLIFEINSU,2021-03-21,12791.0
257,NONLIFEINSU,2021-03-22,12607.42
258,NONLIFEINSU,2021-03-23,12781.46
259,NONLIFEINSU,2021-03-24,13002.5
260,NONLIFEINSU,2021-03-25,12948.34
261,NONLIFEINSU,2021-03-29,12926.45
262,NONLIFEINSU,2021-03-30,13324.76
263,NONLIFEINSU,2021-03-31,13674.44
264,NONLIFEINSU,2021-04-01,13699.45
265,NONLIFEINSU,2021-04-04,14243.43
266,NONLIFEINSU,2021-04-05,14136.82
267,NONLIFEINSU,2021-04-06,13849.06
268,NONLIFEINSU,2021-04-07,13647.67
269,NONLIFEINSU,2021-04-08,13585.04
270,NONLIFEINSU,2021-04-12,13748.8
271,NONLIFEINSU,2021-04-13,13659.87
272,NONLIFEINSU,2021-04-15,13668.9
273,NONLIFEINSU,2021-04-18,13485.71
274,NONLIFEINSU,2021-04-19,13246.58
275,NONLIFEINSU,2021-04-20,13222.19
276,NONLIFEINSU,2021-04-21,13067.96
277,NONLIFEINSU,2021-04-22,13182.86
278,NONLIFEINSU,2021-04-25,12743.05
279,NONLIFEINSU,2021-04-26,12358.52
280,NONLIFEINSU,2021-04-27,12899.72
281,NONLIFEINSU,2021-04-28,12794.88
282,NONLIFEINSU,2021-04-29,12919.67
283,NONLIFEINSU,2021-05-02,13368.46
284,NONLIFEINSU,2021-05-03,13287.49
285,NONLIFEINSU,2021-05-04,13254.02
286,NONLIFEINSU,2021-05-05,13263.29
287,NONLIFEINSU,2021-05-06,13132.98
288,NONLIFEINSU,2021-05-09,13099.85
289,NONLIFEINSU,2021-05-10,13445.89
290,NONLIFEINSU,2021-05-11,13622.39
291,NONLIFEINSU,2021-05-12,13654.0
292,NONLIFEINSU,2021-05-13,13659.52
293,NONLIFEINSU,2021-05-16,14242.47
294,NONLIFEINSU,2021-05-17,14281.56
295,NONLIFEINSU,2021-05-18,14362.64
296,NONLIFEINSU,2021-05-19,14204.69
297,NONLIFEINSU,2021-05-20,14181.23
298,NONLIFEINSU,2021-05-23,14169.53
299,NONLIFEINSU,2021-05-24,14366.17
300,NONLIFEINSU,2021-05-25,14619.27
301,NONLIFEINSU,2021-05-27,14761.55
302,NONLIFEINSU,2021-05-30,14825.67
303,NONLIFEINSU,2021-05-31,14444.8
304,NONLIFEINSU,2021-06-01,14336.68
305,NONLIFEINSU,2021-06-02,14815.78
306,NONLIFEINSU,2021-06-03,14702.47
307,NONLIFEINSU,2021-06-06,14619.79
308,NONLIFEINSU,2021-06-07,14652.68
309,NONLIFEINSU,2021-06-08,15206.84
310,NONLIFEINSU,2021-06-09,15245.84
311,NONLIFEINSU,2021-06-10,15200.18
312,NONLIFEINSU,2021-06-13,15178.65
313,NONLIFEINSU,2021-06-14,15486.33
314,NONLIFEINSU,2021-06-15,15484.57
315,NONLIFEINSU,2021-06-16,15081.45
316,NONLIFEINSU,2021-06-17,15134.43
317,NONLIFEINSU,2021-06-20,14855.18
318,NONLIFEINSU,2021-06-21,14432.09
319,NONLIFEINSU,2021-06-22,14811.54
320,NONLIFEINSU,2021-06-23,14634.92
321,NONLIFEINSU,2021-06-24,14457.69
322,NONLIFEINSU,2021-06-27,14422.37
323,NONLIFEINSU,2021-06-28,14385.1
324,NONLIFEINSU,2021-06-29,14133.57
325,NONLIFEINSU,2021-06-30,14142.19
326,NONLIFEINSU,2021-07-01,14136.48
327,NONLIFEINSU,2021-07-04,14016.69
328,NONLIFEINSU,2021-07-05,13874.48
329,NONLIFEINSU,2021-07-06,14040.57
330,NONLIFEINSU,2021-07-07,13895.8
331,NONLIFEINSU,2021-07-08,13899.38
332,NONLIFEINSU,2021-07-11,14277.91
333,NONLIFEINSU,2021-07-12,14039.01
334,NONLIFEINSU,2021-07-13,14061.91
335,NONLIFEINSU,2021-07-14,13979.86
336,NONLIFEINSU,2021-07-15,14016.12
337,NONLIFEINSU,2021-07-18,14457.34
338,NONLIFEINSU,2021-07-19,14570.45
339,NONLIFEINSU,2021-07-20,14382.29
340,NONLIFEINSU,2021-07-22,14420.99
341,NONLIFEINSU,2021-07-25,14471.26
342,NONLIFEINSU,2021-07-26,14491.45
343,NONLIFEINSU,2021-07-27,14614.02
344,NONLIFEINSU,2021-07-28,15063.58
345,NONLIFEINSU,2021-07-29,14992.84
346,NONLIFEINSU,2021-08-01,14819.89
347,NONLIFEINSU,2021-08-02,14730.76
348,NONLIFEINSU,2021-08-03,14791.45
349,NONLIFEINSU,2021-08-04,14708.14
350,NONLIFEINSU,2021-08-05,14651.79
351,NONLIFEINSU,2021-08-08,14449.0
352,NONLIFEINSU,2021-08-09,14489.78
353,NONLIFEINSU,2021-08-10,14630.89
354,NONLIFEINSU,2021-08-11,14674.69
355,NONLIFEINSU,2021-08-12,14662.89
356,NONLIFEINSU,2021-08-15,14438.28
357,NONLIFEINSU,2021-08-16,14372.89
358,NONLIFEINSU,2021-08-17,14240.3
359,NONLIFEINSU,2021-08-18,14318.3
360,NONLIFEINSU,2021-08-19,14775.76
361,NONLIFEINSU,2021-08-24,14888.57
362,NONLIFEINSU,2021-08-25,14468.37
363,NONLIFEINSU,2021-08-26,14415.63
364,NONLIFEINSU,2021-08-29,14167.94
365,NONLIFEINSU,2021-08-31,13795.36
366,NONLIFEINSU,2021-09-01,13731.77
367,NONLIFEINSU,2021-09-02,13496.24
368,NONLIFEINSU,2021-09-05,12976.78
369,NONLIFEINSU,2021-09-06,13620.42
370,NONLIFEINSU,2021-09-07,13330.19
371,NONLIFEINSU,2021-09-08,13003.46
372,NONLIFEINSU,2021-09-09,12995.99
373,NONLIFEINSU,2021-09-12,13420.76
374,NONLIFEINSU,2021-09-13,13619.62
375,NONLIFEINSU,2021-09-14,13341.76
376,NONLIFEINSU,2021-09-15,13064.26
377,NONLIFEINSU,2021-09-16,12683.44
378,NONLIFEINSU,2021-09-20,12077.66
379,NONLIFEINSU,2021-09-21,12149.68
380,NONLIFEINSU,2021-09-22,12591.54
381,NONLIFEINSU,2021-09-23,12502.75
382,NONLIFEINSU,2021-09-26,12147.88
383,NONLIFEINSU,2021-09-27,11708.6
384,NONLIFEINSU,2021-09-28,11384.16
385,NONLIFEINSU,2021-09-29,11639.83
386,NONLIFEINSU,2021-09-30,11535.26
387,NONLIFEINSU,2021-10-03,11346.76
388,NONLIFEINSU,2021-10-04,11333.6
389,NONLIFEINSU,2021-10-05,11599.28
390,NONLIFEINSU,2021-10-06,12009.2
391,NONLIFEINSU,2021-10-10,11956.46
392,NONLIFEINSU,2021-10-11,11877.5
393,NONLIFEINSU,2021-10-17,11999.97
394,NONLIFEINSU,2021-10-18,11572.31
395,NONLIFEINSU,2021-10-19,11255.1
396,NONLIFEINSU,2021-10-20,11503.2
397,NONLIFEINSU,2021-10-21,11479.74
398,NONLIFEINSU,2021-10-24,11522.16
399,NONLIFEINSU,2021-10-25,11989.76
400,NONLIFEINSU,2021-10-26,12310.97
401,NONLIFEINSU,2021-10-27,12489.2
402,NONLIFEINSU,2021-10-28,12492.43
403,NONLIFEINSU,2021-10-31,13095.46
404,NONLIFEINSU,2021-11-01,13040.87
405,NONLIFEINSU,2021-11-02,13205.86
406,NONLIFEINSU,2021-11-03,13092.42
407,NONLIFEINSU,2021-11-08,12963.32
408,NONLIFEINSU,2021-11-09,12498.83
409,NONLIFEINSU,2021-11-11,12205.09
410,NONLIFEINSU,2021-11-14,12225.16
411,NONLIFEINSU,2021-11-15,12437.56
412,NONLIFEINSU,2021-11-16,12625.81
413,NONLIFEINSU,2021-11-17,12619.58
414,NONLIFEINSU,2021-11-18,12415.22
415,NONLIFEINSU,2021-11-21,12351.06
416,NONLIFEINSU,2021-11-22,12450.54
417,NONLIFEINSU,2021-11-23,12249.05
418,NONLIFEINSU,2021-11-24,12285.27
419,NONLIFEINSU,2021-11-25,12128.42
420,NONLIFEINSU,2021-11-28,11742.48
421,NONLIFEINSU,2021-11-29,11674.65
422,NONLIFEINSU,2021-11-30,11774.43
423,NONLIFEINSU,2021-12-01,11752.21
424,NONLIFEINSU,2021-12-02,11506.31
425,NONLIFEINSU,2021-12-05,11257.62
426,NONLIFEINSU,2021-12-06,11283.71
427,NONLIFEINSU,2021-12-07,11122.73
428,NONLIFEINSU,2021-12-08,10887.03
429,NONLIFEINSU,2021-12-09,10826.76
430,NONLIFEINSU,2021-12-12,10336.64
431,NONLIFEINSU,2021-12-13,9790.65
432,NONLIFEINSU,2021-12-14,10435.83
433,NONLIFEINSU,2021-12-15,10462.89
434,NONLIFEINSU,2021-12-16,10198.28
435,NONLIFEINSU,2021-12-20,10028.09
436,NONLIFEINSU,2021-12-21,10232.43
437,NONLIFEINSU,2021-12-22,10719.79
438,NONLIFEINSU,2021-12-23,11101.76
439,NONLIFEINSU,2021-12-26,12013.45
440,NONLIFEINSU,2021-12-27,11393.72
441,NONLIFEINSU,2021-12-28,11358.5
442,NONLIFEINSU,2021-12-29,11610.08
443,NONLIFEINSU,2022-01-02,12021.48
444,NONLIFEINSU,2022-01-03,12082.84
445,NONLIFEINSU,2022-01-04,12123.81
446,NONLIFEINSU,2022-01-05,11895.72
447,NONLIFEINSU,2022-01-06,12139.65
448,NONLIFEINSU,2022-01-09,12519.43
449,NONLIFEINSU,2022-01-10,12710.08
450,NONLIFEINSU,2022-01-11,13046.37
451,NONLIFEINSU,2022-01-12,12779.92
452,NONLIFEINSU,2022-01-13,13068.48
453,NONLIFEINSU,2022-01-16,13334.7
454,NONLIFEINSU,2022-01-17,13385.11
455,NONLIFEINSU,2022-01-18,13207.0
456,NONLIFEINSU,2022-01-19,13089.84
457,NONLIFEINSU,2022-01-20,13359.93
458,NONLIFEINSU,2022-01-23,13390.64
459,NONLIFEINSU,2022-01-24,12883.86
460,NONLIFEINSU,2022-01-25,12866.56
461,NONLIFEINSU,2022-01-26,12724.02
462,NONLIFEINSU,2022-01-27,12857.85
463,NONLIFEINSU,2022-01-30,13289.46
464,NONLIFEINSU,2022-01-31,13110.69
465,NONLIFEINSU,2022-02-01,13202.55
466,NONLIFEINSU,2022-02-03,13214.72
467,NONLIFEINSU,2022-02-06,13089.26
468,NONLIFEINSU,2022-02-07,13168.91
469,NONLIFEINSU,2022-02-08,13225.77
470,NONLIFEINSU,2022-02-09,13027.01
471,NONLIFEINSU,2022-02-10,12945.88
472,NONLIFEINSU,2022-02-13,12393.34
473,NONLIFEINSU,2022-02-14,12378.98
474,NONLIFEINSU,2022-02-15,12563.98
