,Symbol,Date,Close
0,MANUFACTURE,2019-12-03,2241.18
1,MANUFACTURE,2019-12-04,2243.59
2,MANUFACTURE,2019-12-05,2228.45
3,MANUFACTURE,2019-12-08,2220.22
4,MANUFACTURE,2019-12-09,2249.95
5,MANUFACTURE,2019-12-10,2241.38
6,MANUFACTURE,2019-12-11,2211.07
7,MANUFACTURE,2019-12-12,2166.08
8,MANUFACTURE,2019-12-15,2152.23
9,MANUFACTURE,2019-12-16,2135.32
10,MANUFACTURE,2019-12-17,2130.57
11,MANUFACTURE,2019-12-18,2118.8
12,MANUFACTURE,2019-12-19,2158.66
13,MANUFACTURE,2019-12-22,2228.97
14,MANUFACTURE,2019-12-23,2342.87
15,MANUFACTURE,2019-12-24,2332.68
16,MANUFACTURE,2019-12-25,2352.58
17,MANUFACTURE,2019-12-26,2328.32
18,MANUFACTURE,2019-12-29,2317.23
19,MANUFACTURE,2019-12-30,2377.12
20,MANUFACTURE,2019-12-31,2365.23
21,MANUFACTURE,2020-01-01,2371.11
22,MANUFACTURE,2020-01-02,2412.33
23,MANUFACTURE,2020-01-05,2414.72
24,MANUFACTURE,2020-01-06,2419.17
25,MANUFACTURE,2020-01-07,2396.51
26,MANUFACTURE,2020-01-08,2410.27
27,MANUFACTURE,2020-01-09,2399.76
28,MANUFACTURE,2020-01-12,2434.3
29,MANUFACTURE,2020-01-13,2432.24
30,MANUFACTURE,2020-01-14,2428.56
31,MANUFACTURE,2020-01-15,2412.5
32,MANUFACTURE,2020-01-16,2509.81
33,MANUFACTURE,2020-01-19,2569.75
34,MANUFACTURE,2020-01-20,2497.84
35,MANUFACTURE,2020-01-21,2517.05
36,MANUFACTURE,2020-01-22,2493.48
37,MANUFACTURE,2020-01-23,2480.94
38,MANUFACTURE,2020-01-26,2454.89
39,MANUFACTURE,2020-01-27,2464.75
40,MANUFACTURE,2020-01-28,2469.18
41,MANUFACTURE,2020-01-29,2456.73
42,MANUFACTURE,2020-01-30,2466.15
43,MANUFACTURE,2020-02-02,2513.93
44,MANUFACTURE,2020-02-03,2510.8
45,MANUFACTURE,2020-02-04,2499.25
46,MANUFACTURE,2020-02-05,2488.19
47,MANUFACTURE,2020-02-06,2489.86
48,MANUFACTURE,2020-02-09,2507.33
49,MANUFACTURE,2020-02-10,2532.84
50,MANUFACTURE,2020-02-11,2553.1
51,MANUFACTURE,2020-02-12,2577.52
52,MANUFACTURE,2020-02-13,2616.18
53,MANUFACTURE,2020-02-16,2670.12
54,MANUFACTURE,2020-02-17,2680.77
55,MANUFACTURE,2020-02-18,2711.52
56,MANUFACTURE,2020-02-19,2806.23
57,MANUFACTURE,2020-02-20,2903.49
58,MANUFACTURE,2020-02-23,2942.1
59,MANUFACTURE,2020-02-24,2965.49
60,MANUFACTURE,2020-02-25,3083.91
61,MANUFACTURE,2020-02-26,3226.71
62,MANUFACTURE,2020-02-27,3243.16
63,MANUFACTURE,2020-03-01,3074.05
64,MANUFACTURE,2020-03-02,2948.23
65,MANUFACTURE,2020-03-03,2984.35
66,MANUFACTURE,2020-03-04,2895.68
67,MANUFACTURE,2020-03-05,2856.73
68,MANUFACTURE,2020-03-10,2729.78
69,MANUFACTURE,2020-03-11,2839.57
70,MANUFACTURE,2020-03-12,2763.32
71,MANUFACTURE,2020-03-15,2683.09
72,MANUFACTURE,2020-03-16,2631.09
73,MANUFACTURE,2020-03-17,2516.01
74,MANUFACTURE,2020-03-18,2490.81
75,MANUFACTURE,2020-03-19,2488.62
76,MANUFACTURE,2020-03-22,2459.32
77,MANUFACTURE,2020-05-12,2424.86
78,MANUFACTURE,2020-05-13,2390.64
79,MANUFACTURE,2020-06-29,2493.63
80,MANUFACTURE,2020-06-30,2615.8
81,MANUFACTURE,2020-07-01,2718.37
82,MANUFACTURE,2020-07-02,2589.85
83,MANUFACTURE,2020-07-05,2610.83
84,MANUFACTURE,2020-07-06,2656.06
85,MANUFACTURE,2020-07-07,2697.89
86,MANUFACTURE,2020-07-08,2684.81
87,MANUFACTURE,2020-07-09,2720.11
88,MANUFACTURE,2020-07-12,2737.46
89,MANUFACTURE,2020-07-13,2751.49
90,MANUFACTURE,2020-07-14,2727.52
91,MANUFACTURE,2020-07-15,2701.69
92,MANUFACTURE,2020-07-16,2747.24
93,MANUFACTURE,2020-07-19,2889.02
94,MANUFACTURE,2020-07-20,2761.59
95,MANUFACTURE,2020-07-21,2836.23
96,MANUFACTURE,2020-07-22,2815.28
97,MANUFACTURE,2020-07-23,2833.13
98,MANUFACTURE,2020-07-26,2838.86
99,MANUFACTURE,2020-07-27,2843.89
100,MANUFACTURE,2020-07-28,2805.55
101,MANUFACTURE,2020-07-29,2755.85
102,MANUFACTURE,2020-07-30,2783.03
103,MANUFACTURE,2020-08-02,2716.41
104,MANUFACTURE,2020-08-03,2724.56
105,MANUFACTURE,2020-08-06,2692.67
106,MANUFACTURE,2020-08-09,2707.94
107,MANUFACTURE,2020-08-10,2762.8
108,MANUFACTURE,2020-08-11,2745.81
109,MANUFACTURE,2020-08-12,2746.12
110,MANUFACTURE,2020-08-13,2713.48
111,MANUFACTURE,2020-08-16,2655.37
112,MANUFACTURE,2020-08-17,2671.18
113,MANUFACTURE,2020-08-18,2715.59
114,MANUFACTURE,2020-08-19,2674.79
115,MANUFACTURE,2020-08-20,2696.51
116,MANUFACTURE,2020-08-23,2784.74
117,MANUFACTURE,2020-08-24,2849.66
118,MANUFACTURE,2020-08-25,2842.41
119,MANUFACTURE,2020-08-26,2849.75
120,MANUFACTURE,2020-08-27,2890.91
121,MANUFACTURE,2020-08-30,2917.47
122,MANUFACTURE,2020-08-31,3006.18
123,MANUFACTURE,2020-09-02,3037.6
124,MANUFACTURE,2020-09-03,3001.66
125,MANUFACTURE,2020-09-06,2961.23
126,MANUFACTURE,2020-09-07,2945.36
127,MANUFACTURE,2020-09-08,3026.0
128,MANUFACTURE,2020-09-09,3050.24
129,MANUFACTURE,2020-09-10,3083.46
130,MANUFACTURE,2020-09-13,3100.55
131,MANUFACTURE,2020-09-14,3062.5
132,MANUFACTURE,2020-09-15,3050.04
133,MANUFACTURE,2020-09-16,3052.85
134,MANUFACTURE,2020-09-17,3066.17
135,MANUFACTURE,2020-09-20,3064.01
136,MANUFACTURE,2020-09-21,3076.24
137,MANUFACTURE,2020-09-22,3041.19
138,MANUFACTURE,2020-09-23,3064.39
139,MANUFACTURE,2020-09-24,3055.09
140,MANUFACTURE,2020-09-27,3010.29
141,MANUFACTURE,2020-09-28,2990.64
142,MANUFACTURE,2020-09-29,2996.64
143,MANUFACTURE,2020-09-30,2989.42
144,MANUFACTURE,2020-10-01,3039.22
145,MANUFACTURE,2020-10-04,3184.47
146,MANUFACTURE,2020-10-05,3131.15
147,MANUFACTURE,2020-10-06,3135.91
148,MANUFACTURE,2020-10-07,3134.89
149,MANUFACTURE,2020-10-08,3121.53
150,MANUFACTURE,2020-10-11,3073.05
151,MANUFACTURE,2020-10-12,3057.54
152,MANUFACTURE,2020-10-13,3068.37
153,MANUFACTURE,2020-10-14,3046.04
154,MANUFACTURE,2020-10-15,3016.48
155,MANUFACTURE,2020-10-18,3002.07
156,MANUFACTURE,2020-10-19,3009.24
157,MANUFACTURE,2020-10-20,3034.6
158,MANUFACTURE,2020-10-21,3028.27
159,MANUFACTURE,2020-10-22,3057.75
160,MANUFACTURE,2020-10-28,3078.63
161,MANUFACTURE,2020-10-29,3043.78
162,MANUFACTURE,2020-11-01,3028.57
163,MANUFACTURE,2020-11-02,3032.45
164,MANUFACTURE,2020-11-03,3038.4
165,MANUFACTURE,2020-11-04,3038.29
166,MANUFACTURE,2020-11-05,3034.08
167,MANUFACTURE,2020-11-08,3156.76
168,MANUFACTURE,2020-11-09,3183.44
169,MANUFACTURE,2020-11-10,3224.34
170,MANUFACTURE,2020-11-11,3424.55
171,MANUFACTURE,2020-11-12,3393.69
172,MANUFACTURE,2020-11-18,3629.14
173,MANUFACTURE,2020-11-19,3833.87
174,MANUFACTURE,2020-11-22,3744.58
