,Symbol,Date,Close
0,FINANCE,2019-12-03,555.38
1,FINANCE,2019-12-04,557.38
2,FINANCE,2019-12-05,558.96
3,FINANCE,2019-12-08,557.17
4,FINANCE,2019-12-09,564.17
5,FINANCE,2019-12-10,564.63
6,FINANCE,2019-12-11,570.87
7,FINANCE,2019-12-12,572.27
8,FINANCE,2019-12-15,569.96
9,FINANCE,2019-12-16,566.3
10,FINANCE,2019-12-17,566.04
11,FINANCE,2019-12-18,564.74
12,FINANCE,2019-12-19,569.84
13,FINANCE,2019-12-22,566.78
14,FINANCE,2019-12-23,578.32
15,FINANCE,2019-12-24,578.33
16,FINANCE,2019-12-25,577.33
17,FINANCE,2019-12-26,576.08
18,FINANCE,2019-12-29,578.06
19,FINANCE,2019-12-30,575.7
20,FINANCE,2019-12-31,571.5
21,FINANCE,2020-01-01,570.6
22,FINANCE,2020-01-02,569.47
23,FINANCE,2020-01-05,573.33
24,FINANCE,2020-01-06,574.82
25,FINANCE,2020-01-07,579.84
26,FINANCE,2020-01-08,585.44
27,FINANCE,2020-01-09,585.1
28,FINANCE,2020-01-12,599.02
29,FINANCE,2020-01-13,609.9
30,FINANCE,2020-01-14,618.33
31,FINANCE,2020-01-15,638.46
32,FINANCE,2020-01-16,665.01
33,FINANCE,2020-01-19,700.17
34,FINANCE,2020-01-20,677.84
35,FINANCE,2020-01-21,674.36
36,FINANCE,2020-01-22,672.42
37,FINANCE,2020-01-23,665.17
38,FINANCE,2020-01-26,654.5
39,FINANCE,2020-01-27,657.36
40,FINANCE,2020-01-28,657.93
41,FINANCE,2020-01-29,655.72
42,FINANCE,2020-01-30,662.08
43,FINANCE,2020-02-02,666.26
44,FINANCE,2020-02-03,665.47
45,FINANCE,2020-02-04,666.1
46,FINANCE,2020-02-05,671.5
47,FINANCE,2020-02-06,670.78
48,FINANCE,2020-02-09,665.26
49,FINANCE,2020-02-10,664.4
50,FINANCE,2020-02-11,667.31
51,FINANCE,2020-02-12,671.13
52,FINANCE,2020-02-13,671.31
53,FINANCE,2020-02-16,667.98
54,FINANCE,2020-02-17,677.77
55,FINANCE,2020-02-18,671.92
56,FINANCE,2020-02-19,668.65
57,FINANCE,2020-02-20,675.07
58,FINANCE,2020-02-23,697.63
59,FINANCE,2020-02-24,695.23
60,FINANCE,2020-02-25,714.65
61,FINANCE,2020-02-26,721.18
62,FINANCE,2020-02-27,712.66
63,FINANCE,2020-03-01,716.91
64,FINANCE,2020-03-02,700.59
65,FINANCE,2020-03-03,708.37
66,FINANCE,2020-03-04,694.28
67,FINANCE,2020-03-05,702.09
68,FINANCE,2020-03-10,681.93
69,FINANCE,2020-03-11,702.54
70,FINANCE,2020-03-12,687.17
71,FINANCE,2020-03-15,664.97
72,FINANCE,2020-03-16,668.65
73,FINANCE,2020-03-17,646.68
74,FINANCE,2020-03-18,642.83
75,FINANCE,2020-03-19,636.3
76,FINANCE,2020-03-22,636.12
77,FINANCE,2020-05-12,632.86
78,FINANCE,2020-05-13,629.23
79,FINANCE,2020-06-29,625.14
80,FINANCE,2020-06-30,630.11
81,FINANCE,2020-07-01,634.86
82,FINANCE,2020-07-02,634.83
83,FINANCE,2020-07-05,628.56
84,FINANCE,2020-07-06,631.07
85,FINANCE,2020-07-07,650.11
86,FINANCE,2020-07-08,648.33
87,FINANCE,2020-07-09,653.16
88,FINANCE,2020-07-12,659.69
89,FINANCE,2020-07-13,655.72
90,FINANCE,2020-07-14,650.97
91,FINANCE,2020-07-15,654.7
92,FINANCE,2020-07-16,671.53
93,FINANCE,2020-07-19,680.53
94,FINANCE,2020-07-20,681.68
95,FINANCE,2020-07-21,675.49
96,FINANCE,2020-07-22,668.33
97,FINANCE,2020-07-23,669.81
98,FINANCE,2020-07-26,673.15
99,FINANCE,2020-07-27,672.2
100,FINANCE,2020-07-28,672.44
101,FINANCE,2020-07-29,665.91
102,FINANCE,2020-07-30,671.86
103,FINANCE,2020-08-02,657.07
104,FINANCE,2020-08-03,656.76
105,FINANCE,2020-08-05,649.59
106,FINANCE,2020-08-06,654.28
107,FINANCE,2020-08-09,661.39
108,FINANCE,2020-08-10,669.06
109,FINANCE,2020-08-11,668.46
110,FINANCE,2020-08-12,664.03
111,FINANCE,2020-08-13,659.12
112,FINANCE,2020-08-16,656.08
113,FINANCE,2020-08-17,656.25
114,FINANCE,2020-08-18,655.71
115,FINANCE,2020-08-19,652.68
116,FINANCE,2020-08-20,655.54
117,FINANCE,2020-08-23,661.56
118,FINANCE,2020-08-24,665.26
119,FINANCE,2020-08-25,666.46
120,FINANCE,2020-08-26,667.73
121,FINANCE,2020-08-27,664.47
122,FINANCE,2020-08-30,666.09
123,FINANCE,2020-08-31,667.19
124,FINANCE,2020-09-02,674.94
125,FINANCE,2020-09-03,675.01
126,FINANCE,2020-09-06,673.01
127,FINANCE,2020-09-07,673.31
128,FINANCE,2020-09-08,677.81
129,FINANCE,2020-09-09,679.3
130,FINANCE,2020-09-10,681.54
131,FINANCE,2020-09-13,678.6
132,FINANCE,2020-09-14,685.54
133,FINANCE,2020-09-15,683.04
134,FINANCE,2020-09-16,684.9
135,FINANCE,2020-09-17,726.85
